Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Continent	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
GCA_001295065.1_ASM129506v1_genomic	NA	NA	4.689999999999984e-07	grey	0.001075664470040693	30.0	C-267	1969	-52	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861484	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	4.0018985251118335e-09	0.5379319003597982	4.3236740041166055e-07	1969-01-01	1969.0	[1969.0, 1969.0]	[52.0, 52.0]	116.12901382998189	7007.7404771590745	30.0	1969.0	7.566447004069267e-05	False
NODE33	NA	NA	4.689999999999984e-07	black	0.001075664458355449	31.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.897986163058561e-09	1.330479139592948	4.323557151674681e-07	1898-04-20	1898.3013485255449	[1956.7785149699437, 1964.58706355727]	[64.22148503005633, 56.412936442729915]	45.43036235552677	6937.04182568462	31.75	1898.3013485255449	7.566445835544848e-05	False
GCA_003085875.1_ASM308587v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001075664458355449	31.0	M-986	1975	-46	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05149970	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.8146480668003e-20	1975-01-01	1975.0	[1975.0, 1975.0]	[46.0, 46.0]	76.69865147445512	7013.7404771590745	31.0	1975.0	7.566445835544858e-05	False
NODE34	NA	NA	1.4069000000000017e-06	black	0.0010769615404767877	32.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6748736640156087e-08	2.2513513705880808	1.2970821213387923e-06	1974-03-04	1974.171439506147	[1957.7682662129812, 1974.1713050869714]	[63.23173378701881, 46.828694913028585]	75.87009098060207	7012.911916665222	32.5	1974.171439506147	7.696154047678728e-05	False
GCA_001188325.1_YPY_1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010769615404767877	32.0	14735	[1961:1976]	[-60:-45]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943539	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	7.439414770596697e-09	1.0	8.828281534032392e-20	1974-03-04	1974.171439506147	[1961.0, 1976.0]	[60.0, 45.0]	0.0	7012.911916665222	32.0	1968.5	7.696154047678737e-05	False
GCA_001188715.1_ASM118871v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010769615404767877	33.0	1522	[1961:1976]	[-60:-45]	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03783057	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	7.439414770596697e-09	1.0	8.79949244899043e-20	1974-03-04	1974.171439506147	[1961.0, 1976.0]	[60.0, 45.0]	0.0	7012.911916665222	33.0	1968.5	7.696154047678736e-05	False
NODE35	NA	NA	4.689999999999984e-07	black	0.0010756644593368297	35.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.022153878664934e-08	1.3739708165014028	4.3235669654828556e-07	1891-09-10	1891.692164465414	[1836.3919826607823, 1911.0503368533077]	[184.60801733921767, 109.94966314669227]	38.82117829539584	6930.4326416244885	35.25	1891.692164465414	7.56644593368293e-05	False
GCA_001294905.1_ASM129490v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010756644593368297	34.0	C-291	1971	-50	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861503	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.814854988515208e-20	1971-01-01	1971.0	[1971.0, 1971.0]	[50.0, 50.0]	79.30783553458605	7009.7404771590745	34.0	1971.0	7.56644593368294e-05	False
GCA_001295105.1_ASM129510v1_genomic	NA	NA	2.2909999999999413e-07	grey	0.0010758806473803084	35.0	C-235	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861483	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	3.3089895099714547e-09	0.44479164181701475	2.1618804347868548e-07	1968-01-01	1968.0	[1968.0, 1968.0]	[53.0, 53.0]	76.30783553458605	7006.7404771590745	35.0	1968.0	7.588064738030798e-05	False
NODE37	NA	NA	2.3450000000000597e-07	black	0.0010758806438653059	36.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2757867631614284e-08	1.7149020487522848	2.161845284762507e-07	1906-03-19	1906.213194037099	[1865.2195278635343, 1965.8439301080928]	[155.78047213646573, 55.15606989190724]	14.521029571684949	6944.953671196174	36.5	1906.213194037099	7.588064386530555e-05	False
GCA_001295185.1_ASM129518v1_genomic	NA	NA	6.860000000000134e-08	grey	0.0010758806438653059	36.0	C-197	1967	-54	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861482	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.795521618551078e-20	1967-01-01	1967.0	[1967.0, 1967.0]	[54.0, 54.0]	60.7868059629011	7005.7404771590745	36.0	1967.0	7.588064386530563e-05	False
GCA_006376505.1_ASM637650v1_genomic	NA	NA	1.8856999999999945e-06	grey	0.001077610103917805	37.0	C-232	1968	-53	Azerbaijan	Shahbuz Rayon	40.3936294	47.787250799999995	39.43858165	45.60713327015354	Caucasica	0.PE	0.PE2	SAMN12011946	KEEP: Assembly Modern	0	Asia	2.5566156472787926e-08	3.436581674923514	1.7294600524991631e-06	1968-01-01	1968.0	[1968.0, 1968.0]	[53.0, 53.0]	61.7868059629011	7006.7404771590745	37.0	1968.0	7.761010391780471e-05	False
NODE38	NA	NA	8.995499999999999e-06	black	0.0010760968464276527	40.234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.457774329731037e-09	1.2713062278919627	8.214927825808033e-06	1817-10-07	1817.7669008921173	[1713.6983712414817, 1832.0117667497134]	[307.3016287585183, 188.9882332502866]	863.3940845106981	6856.507378051192	40.234375	1817.7669008921173	7.609684642765244e-05	False
GCA_003085935.1_ASM308593v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010760968464276527	38.0	835	1958	-63	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN05162581	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.794867488400629e-20	1958-01-01	1958.0	[1958.0, 1958.0]	[63.0, 63.0]	140.2330991078827	6996.7404771590745	38.0	1958.0	7.609684642765252e-05	False
NODE39	NA	NA	2.3450000000000597e-07	black	0.001076313028221569	42.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2295974373430373e-08	1.6528147377974658	2.1618179391616197e-07	1834-01-31	1834.084212510084	[1752.9077533974414, 1848.5840305805568]	[268.0922466025586, 172.41596941944317]	16.317311617966652	6872.824689669159	42.46875	1834.084212510084	7.63130282215686e-05	False
GCA_001294915.1_ASM129491v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001076313028221569	39.0	C-346	1976	-45	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03861512	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.814126598976496e-20	1976-01-01	1976.0	[1976.0, 1976.0]	[45.0, 45.0]	141.91578748991606	7014.740477159075	39.0	1976.0	7.631302822156869e-05	False
GCA_001295045.1_ASM129504v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001076313028221569	40.0	C-290	1971	-50	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03839880	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	7.439414770596697e-10	0.1	8.812486014071486e-20	1971-01-01	1971.0	[1971.0, 1971.0]	[50.0, 50.0]	136.91578748991606	7009.740477159075	40.0	1971.0	7.631302822156869e-05	False
GCA_006376545.1_ASM637654v1_genomic	NA	NA	1.4069000000000017e-06	grey	0.0010776101353822563	41.0	C-273	1969	-52	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN12012010	KEEP: Assembly Modern	0	Asia	1.0082120248366017e-08	1.3552302915296865	1.2971071606873249e-06	1969-01-01	1969.0	[1969.0, 1969.0]	[52.0, 52.0]	134.91578748991606	7007.740477159075	41.0	1969.0	7.761013538225593e-05	False
NODE42	NA	NA	4.689999999999984e-07	black	0.0010767453867453448	45.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.760414584775345e-08	2.3663347710268168	4.3235852377590174e-07	1855-03-09	1855.1846932699807	[1817.7158989872678, 1870.5833888722336]	[203.2841010127322, 150.41661112776637]	21.100480759896755	6893.9251704290555	45.9375	1855.1846932699807	7.67453867453445e-05	False
NODE43	NA	NA	2.3450000000000597e-07	black	0.0010769615706336274	49.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5930611834721745e-09	0.4829763219646354	2.1618388828247338e-07	1922-04-04	1922.2565503231858	[1825.5827033788287, 1878.23980559347]	[195.41729662117132, 142.76019440653]	67.07185705320512	6960.997027482261	49.875	1922.2565503231858	7.696157063362698e-05	False
NODE44	NA	NA	2.3450000000000597e-07	black	0.0010771777518997212	48.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6476487619240583e-09	0.490313939255129	2.1618126609393297e-07	1984-01-28	1984.0750011584828	[1835.0838041609472, 1889.1088377622666]	[185.91619583905276, 131.8911622377334]	61.81845083529697	7022.815478317558	48.5	1984.0750011584828	7.717775189972091e-05	False
GCA_000382525.1_Yersinia_pestis_G3768_assembly_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010773939419021516	48.0	G3768	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN01902220	KEEP: Assembly Modern	0	Asia	1.0226713701159443e-08	1.3746664242433662	2.1619000243048714e-07	2000-01-01	2000.0001344191755	[1950.0, 1957.2932526625136]	[71.0, 63.70674733748638]	15.925133260692746	7038.7406115782505	48.0	1975.0	7.739394190215139e-05	False
GCA_001188755.1_ASM118875v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010771777518997212	49.0	8787	1992	-29	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943569	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	3.135859952197756e-09	0.4215197093986247	8.814216288200082e-20	1992-01-01	1992.0	[1992.0, 1992.0]	[29.0, 29.0]	7.924998841517208	7030.740477159075	49.0	1992.0	7.7177751899721e-05	False
NODE45	NA	NA	2.3450000000000597e-07	black	0.001077177752987337	51.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.890062407752618e-09	1.0605756838477465	2.1618235370982653e-07	1950-10-15	1950.7886946850394	[1835.1371466462442, 1888.9879182174827]	[185.86285335375578, 132.01208178251727]	28.532144361853625	6989.529171844115	51.25	1950.7886946850394	7.71777529873368e-05	False
GCA_000324925.1_ASM32492v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001077177752987337	50.0	G8786	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN02403080	KEEP: Assembly Modern Modern Cui 2013 Keller 2019	0	Asia	6.379331197684238e-09	0.857504440120438	8.8103285431863e-20	1950-10-15	1950.7886946850394	[1950.0, 1956.5534883100358]	[71.0, 64.44651168996415]	0.0	6989.529171844115	50.0	1975.0	7.71777529873369e-05	False
GCA_001188775.1_ASM118877v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001077177752987337	51.0	3770	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943654	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	1.3137406756669002e-09	0.17659193850291646	8.806925916391313e-20	1966-01-01	1966.0001344191755	[1966.0, 1967.7678451097981]	[55.0, 53.232154890201855]	15.211439734136093	7004.7406115782505	51.0	1981.5	7.717775298733688e-05	False
NODE47	NA	NA	1.1723999999999958e-06	black	0.0010782586590694344	52.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.979253448799813e-08	2.6604961678202845	1.0809060820972963e-06	1994-05-11	1994.3578801841131	[1991.8727515959201, 1994.3577457649376]	[29.127248404079864, 26.64225423506241]	43.56918549907368	7033.098357343189	52.5	1994.3578801841131	7.82586590694341e-05	False
GCA_001188695.1_ASM118869v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010782586590694344	52.0	1412	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03782999	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	7.439414770596697e-09	1.0	1.5735712047066413e-22	1994-05-11	1994.3578801841131	[1992.9122798696712, 1997.0]	[28.087720130328762, 24.0]	0.0	7033.098357343189	52.0	1981.5	7.82586590694341e-05	False
GCA_001188935.1_ASM118893v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010782586590694344	53.0	1413	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03783058	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	7.439414770596697e-09	1.0	8.811761378615756e-20	1994-05-11	1994.3578801841131	[1992.9122798700696, 1997.0]	[28.087720129930403, 24.0]	0.0	7033.098357343189	53.0	1981.5	7.82586590694342e-05	False
GCA_002993145.1_ASM299314v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010767453867453448	42.0	1393G	1979	-42	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN08634710	KEEP: Assembly Modern	0	Asia	7.439414770596697e-10	0.1	8.795269329387044e-20	1979-01-01	1979.0	[1979.0, 1979.0]	[42.0, 42.0]	123.8153067300193	7017.7404771590745	42.0	1979.0	7.674538674534458e-05	False
GCA_001188795.1_ASM118879v1_genomic	NA	NA	4.689999999999984e-07	grey	0.0010771777502118645	43.0	3067	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943655	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	4.009973395866966e-09	0.5390173178293346	4.3236346651965944e-07	1966-01-01	1966.0001344191755	[1982.5177010667803, 1997.0]	[38.48229893321968, 24.0]	110.81544114919484	7004.7406115782505	43.0	1981.5	7.717775021186416e-05	False
GCA_001294815.1_ASM129481v1_genomic	NA	NA	2.5335000000000055e-06	grey	0.0010791233885205892	44.0	C-590	1983	-38	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03839876	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	Asia	1.8089897936731733e-08	2.4316291663464797	2.378001775244383e-06	1983-01-01	1983.0	[1983.0, 1983.0]	[38.0, 38.0]	127.8153067300193	7021.7404771590745	44.0	1983.0	7.912338852058888e-05	False
NODE51	NA	NA	1.1723999999999958e-06	black	0.0010778262901012874	45.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4658887782124544e-08	3.314627365526861	1.0809033559427533e-06	1894-05-23	1894.389254776663	[1976.6691465796366, 1982.952722595738]	[44.33085342036338, 38.047277404262104]	39.20456150668224	6933.129731935738	45.75	1894.389254776663	7.782629010128725e-05	False
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	NA	NA	1.3558999999999983e-06	grey	0.0010791233781351393	45.0	G1670E	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.02873820000001	NA	NA	Caucasica	0.PE	0.PE2	SAMN01902219	KEEP: Assembly Modern	0	Asia	1.1540860975718253e-08	1.5513130174341105	1.2970880338517367e-06	2000-01-01	2000.0001344191755	[1996.0872259445105, 2000.0]	[24.912774055489535, 21.0]	105.6108796425126	7038.7406115782505	45.0	1975.0	7.912337813513899e-05	False
NODE52	NA	NA	3.363600000000003e-06	black	0.0010808528304762951	46.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6242351282085166e-08	3.5274752236969755	3.026540375007769e-06	1996-05-23	1996.3917784891978	[1996.3917784891978, 1996.3917784891978]	[24.608221510802196, 24.608221510802196]	102.00252371253487	7035.132255648273	46.5	1996.3917784891978	8.085283047629502e-05	False
GCA_000382545.1_Yersinia_pestis_assembly_genomic	NA	NA	2.33999999999971e-08	grey	0.0010808528304762951	46.0	G1670A	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.02873820000001	NA	NA	Caucasica	0.PE	0.PE2	SAMN01909378	KEEP: Assembly Modern	0	Asia	7.439414770596697e-09	1.0	8.796222601750008e-20	1996-05-23	1996.3917784891978	[1996.435461153099, 2000.0]	[24.564538846901087, 21.0]	0.0	7035.132255648273	46.0	1975.0	8.08528304762951e-05	False
GCA_001188335.1_DYA_1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010808528304762951	47.0	G1670	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.02873820000001	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943538	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	0	Asia	7.439414770596697e-09	1.0	8.813023344230494e-20	1996-05-23	1996.3917784891978	[1996.4354611499339, 2000.0]	[24.56453885006613, 21.0]	0.0	7035.132255648273	47.0	1975.0	8.085283047629512e-05	False
NODE53	NA	NA	1.0659399999999995e-05	black	0.001028536150838651	88.44196452200413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.804548596829799e-09	0.914661812340922	1.0160568681072813e-05	-1889-08-12	-1888.3883499258063	[-1953.3145692135322, -1768.056095698195]	[3974.314569213532, 3789.056095698195]	1503.765493663846	3150.3521272332687	88.44196452200413	-1888.3883499258063	2.8536150838650827e-05	False
SAMEA104488961	NA	NA	2.3399999999983547e-08	grey	0.001028536150838651	54.0	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient	0	Europe	7.439414770596697e-09	1.0	8.808113883881182e-20	-1889-08-12	-1888.3883499258063	[-1918.0, -1754.0]	[3939.0, 3775.0]	0.0	3150.3521272332687	54.0	-1836.0	2.8536150838650915e-05	False
NODE55	NA	NA	3.956000000000001e-07	black	0.0010289685113543882	60.546875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.666242268205564e-09	0.8960707896746133	4.323605157371239e-07	-1823-03-23	-1822.7770654245642	[-1754.2897238067599, -1591.93205090637]	[3775.28972380676, 3612.93205090637]	65.61128450124215	3215.963411734511	60.546875	-1822.7770654245642	2.8968511354387952e-05	False
NODE56	NA	NA	2.0059999999999994e-05	black	0.0010471279114565469	55.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.768185021122777e-09	0.6409354993847631	1.8159400102158575e-05	1986-03-08	1986.181424731181	[1926.8373463213898, 2003.0999355284198]	[94.16265367861024, 17.900064471580208]	3808.9584901557455	7024.921901890257	55.5	1986.181424731181	4.712791145654653e-05	False
GCA_000320425.1_ASM32042v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010473440983668637	55.0	12	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1.0524352580034006e-08	1.414674796951787	2.16186910316815e-07	2004-01-01	2004.0	[2004.0, 2004.0]	[17.0, 17.0]	17.818575268818904	7042.740477159075	55.0	2004.0	4.734409836686334e-05	False
GCA_000323625.1_ASM32362v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010471279114565469	56.0	9	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1.5529990802060128e-09	0.208752855983247	8.803915844356097e-20	2004-01-01	2004.0	[2004.0, 2004.0]	[17.0, 17.0]	17.818575268818904	7042.740477159075	56.0	2004.0	4.7127911456546615e-05	False
NODE57	NA	NA	1.785099999999999e-05	black	0.0010451822357238644	65.59375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.311327700954821e-09	1.2516209927905368	1.621372436947627e-05	-080-09-24	-79.2693331351893	[59.339995859230385, 165.85250616903454]	[1961.6600041407696, 1855.1474938309655]	1743.5077322893749	4959.471144023886	65.59375	-79.2693331351893	4.518223572386422e-05	False
NODE58	NA	NA	9.260800000000005e-06	black	0.0010536133421848704	59.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.812537455520268e-09	0.7813164925947608	8.431106461005926e-06	1365-01-07	1365.0179286296557	[972.9969046966369, 1140.0253883506339]	[1048.0030953033631, 880.9746116493661]	1444.287261764845	6403.758405788731	59.6875	1365.0179286296557	5.3613342184870144e-05	False
NODE59	NA	NA	4.9557999999999975e-06	black	0.0010581531476542881	57.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.462447314653342e-09	1.0030960155827953	4.539805469417693e-06	1970-03-04	1970.170602628549	[1893.6491511853724, 1984.7261516552628]	[127.35084881462762, 36.27384834473719]	605.1526739988933	7008.911079787624	57.75	1970.170602628549	5.8153147654287835e-05	False
GCA_000324665.1_ASM32466v1_genomic	NA	NA	2.33999999999971e-08	grey	0.0010581531476542881	57.0	CMCCN010025	2000	-21	China	Sečuán	35.000074	104.999927	30.500000099999998	102.4999999	Microtus	0.PE	0.PE4m	SAMN02403068	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	9.958243705871152e-10	0.13385789088181765	8.818570919464924e-20	2000-01-01	2000.0	[2000.0, 2000.0]	[21.0, 21.0]	29.829397371451023	7038.7404771590745	57.0	2000.0	5.815314765428792e-05	False
NODE60	NA	NA	2.3450000000000597e-07	black	0.001058369323504724	58.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1574085720300879e-08	1.5557790602085964	2.1617585043588453e-07	1988-01-09	1988.022212099609	[1959.3876260017355, 2000.9877070999619]	[61.6123739982645, 20.01229290003812]	17.8516094710601	7026.762689258684	58.5	1988.022212099609	5.836932350472372e-05	False
GCA_000324045.1_ASM32404v1_genomic	NA	NA	2.33999999999971e-08	grey	0.001058369323504724	58.0	CMCC18019	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403037	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	3.512128419599817e-09	0.47209740657034477	8.809807978834461e-20	2001-01-01	2001.0	[2001.0, 2001.0]	[20.0, 20.0]	12.977787900390922	7039.740477159075	58.0	2001.0	5.8369323504723806e-05	False
GCA_000325185.1_ASM32518v1_genomic	NA	NA	2.3450000000000597e-07	grey	0.0010585855039044578	59.0	M0000002	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403093	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1.2787472270733348e-08	1.718881479934973	2.1618039973360643e-07	2001-01-01	2001.0	[2001.0, 2001.0]	[20.0, 20.0]	12.977787900390922	7039.740477159075	59.0	2001.0	5.858550390445733e-05	False
