sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist
GCA_009670475.1_ASM967047v1_genomic	42043	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722871	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.39722e-05	?	1.1344099999999999e-05
GCA_009670515.1_ASM967051v1_genomic	42042	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722870	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Rhadinopsylla li ventricosa	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4678999999999996e-05	?	1.2050899999999998e-05
GCA_009670545.1_ASM967054v1_genomic	42040	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722869	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla elatoides	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4184699999999976e-05	?	1.1556599999999992e-05
GCA_009670565.1_ASM967056v1_genomic	42039	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722868	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.378389999999999e-05	?	1.1155799999999997e-05
GCA_009670575.1_ASM967057v1_genomic	42038	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722867	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Flea	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.413749999999998e-05	?	1.1509399999999994e-05
GCA_009670625.1_ASM967062v1_genomic	42037	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722866	KEEP: Assembly Modern	0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.413749999999998e-05	?	1.1509399999999994e-05
GCA_009670585.1_ASM967058v1_genomic	42034	1982.0	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722865	KEEP: Assembly Modern	0	Asia	1982.0	39.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.465629999999995e-05	?	1.2028199999999984e-05
GCA_009670605.1_ASM967060v1_genomic	42033	1982.0	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722864	KEEP: Assembly Modern	0	Asia	1982.0	39.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.442069999999995e-05	?	1.1792599999999984e-05
GCA_009670665.1_ASM967066v1_genomic	42032	1981.0	-40	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722863	KEEP: Assembly Modern	0	Asia	1981.0	40.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.489129999999998e-05	?	1.2263199999999991e-05
GCA_009670675.1_ASM967067v1_genomic	42029	1980.0	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722862	KEEP: Assembly Modern	0	Asia	1980.0	41.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.444429999999995e-05	?	1.1816199999999984e-05
GCA_009670725.1_ASM967072v1_genomic	42028	1974.0	-47	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722861	KEEP: Assembly Modern	0	Asia	1974.0	47.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.427869999999999e-05	?	1.1650599999999997e-05
GCA_009670705.1_ASM967070v1_genomic	42027	1972.0	-49	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722860	KEEP: Assembly Modern	0	Asia	1972.0	49.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.413749999999998e-05	?	1.1509399999999994e-05
GCA_009670715.1_ASM967071v1_genomic	42022	1977.0	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722859	KEEP: Assembly Modern	0	Asia	1977.0	44.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4349499999999985e-05	?	1.1721399999999994e-05
GCA_009670775.1_ASM967077v1_genomic	42021	1977.0	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722858	KEEP: Assembly Modern	0	Asia	1977.0	44.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.413749999999998e-05	?	1.1509399999999994e-05
GCA_009670765.1_ASM967076v1_genomic	42020	1977.0	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722857	KEEP: Assembly Modern	0	Asia	1977.0	44.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.449109999999997e-05	?	1.186299999999999e-05
GCA_009670785.1_ASM967078v1_genomic	42016	1976.0	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722856	KEEP: Assembly Modern	0	Asia	1976.0	45.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.444429999999995e-05	?	1.1816199999999984e-05
GCA_009670835.1_ASM967083v1_genomic	42015	1976.0	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722855	KEEP: Assembly Modern	0	Asia	1976.0	45.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.423189999999997e-05	?	1.160379999999999e-05
GCA_009670815.1_ASM967081v1_genomic	42014	1972.0	-49	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722854	KEEP: Assembly Modern	0	Asia	1972.0	49.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.406669999999999e-05	?	1.1438599999999996e-05
GCA_009670865.1_ASM967086v1_genomic	42012	1971.0	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722853	KEEP: Assembly Modern Placement	0	Asia	1971.0	50.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.378389999999999e-05	?	1.1155799999999997e-05
GCA_009670875.1_ASM967087v1_genomic	42010	1969.0	-52	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722852	KEEP: Assembly Modern	0	Asia	1969.0	52.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4349399999999985e-05	?	1.1721299999999994e-05
GCA_009670895.1_ASM967089v1_genomic	42009	1969.0	-52	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722851	KEEP: Assembly Modern	0	Asia	1969.0	52.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.432579999999999e-05	?	1.1697699999999995e-05
GCA_009670905.1_ASM967090v1_genomic	42008	1968.0	-53	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722850	KEEP: Assembly Modern	0	Asia	1968.0	53.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4184699999999976e-05	?	1.1556599999999992e-05
GCA_009670935.1_ASM967093v1_genomic	42005	1967.0	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722849	KEEP: Assembly Modern	0	Asia	1967.0	54.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.41606e-05	?	1.15325e-05
GCA_009670995.1_ASM967099v1_genomic	42003	1967.0	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722848	KEEP: Assembly Modern	0	Asia	1967.0	54.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.456139999999999e-05	?	1.1933299999999995e-05
GCA_009296005.1_ASM929600v1_genomic	C-25	1953.0	-68	Russia	Chechnya	64.6863136	97.7453061	43.39761470000001	45.6985005	Medievalis	2.MED	2.MED1	SAMN12991209	KEEP: Assembly Modern	2	Europe	1953.0	68.0	0.0	43.39761470000001	45.6985005	Non-Human	Illumina MiSeq	?	Neopsylla setosa	Siphonaptera	#c5e88a	2.MED	POINT (45.6985005 43.39761470000001)	7.147199999999997e-05	?	8.080099999999999e-06
GCA_009363195.1_ASM936319v1_genomic	I-2638	1977.0	-44	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991207	KEEP: Assembly Modern	4	Europe	1977.0	44.0	0.0	51.401714899999995	93.8582593	Non-Human	Illumina MiSeq	?	Urocitellus undulatus	Rodentia	#68fcc1	4.ANT	POINT (93.8582593 51.40171489999999)	6.19106e-05	?	5.844699999999999e-06
GCA_009295945.1_ASM929594v1_genomic	I-3113	1984.0	-37	Russia	Tuva Republic	64.6863136	97.7453061	51.401714899999995	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991206	KEEP: Assembly Modern	4	Europe	1984.0	37.0	0.0	51.401714899999995	93.8582593	Non-Human	Illumina MiSeq	?	Marmota sibirica	Rodentia	#68fcc1	4.ANT	POINT (93.8582593 51.40171489999999)	5.959939999999999e-05	?	3.5335e-06
GCA_008630485.1_ASM863048v1_genomic	C-742	1997.0	-24	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN12721152	KEEP: Assembly Modern	2	Europe	1997.0	24.0	0.0	43.44282860000001	43.4204809	Non-Human	IonTorrent	Newbler v. 3.0	Microtus arvalis	Rodentia	#c5e88a	2.MED	POINT (43.4204809 43.44282860000001)	7.539729999999994e-05	?	1.2005399999999995e-05
GCA_008630455.1_ASM863045v1_genomic	C-826	2011.0	-10	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Caucasica	0.PE	0.PE2	SAMN12721149	KEEP: Assembly Modern	0	Europe	2011.0	10.0	0.0	43.0883099	47.14988017944229	Non-Human	IonTorrent	Newbler v. 3.0	Microtus arvalis	Rodentia	#5148fc	0.PE	POINT (47.14988017944229 43.0883099)	7.568669999999999e-05	?	7.345619999999998e-05
GCA_008630435.1_ASM863043v1_genomic	C-719	1996.0	-25	Russia	Karachay-Cherkessia	64.6863136	97.7453061	43.7368326	41.7267991	Medievalis	2.MED	2.MED0	SAMN12721146	KEEP: Assembly Modern Placement	2	Europe	1996.0	25.0	0.0	43.7368326	41.7267991	Non-Human	IonTorrent	Newbler v. 3.0	Siphonaptera	Siphonaptera	#c5e88a	2.MED	POINT (41.7267991 43.7368326)	8.77894e-05	?	2.4397499999999998e-05
GCA_008630415.1_ASM863041v1_genomic	C-672	1988.0	-33	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Caucasica	0.PE	0.PE2	SAMN12720423	KEEP: Assembly Modern	0	Europe	1988.0	33.0	0.0	43.0883099	47.14988017944229	Non-Human	IonTorrent	Newbler v. 3.0	Siphonaptera	Siphonaptera	#5148fc	0.PE	POINT (47.14988017944229 43.0883099)	7.7312e-05	?	7.508149999999999e-05
GCA_008630395.1_ASM863039v1_genomic	C-528	1984.0	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Medievalis	2.MED	2.MED1	SAMN12715009	KEEP: Assembly Modern	2	Europe	1984.0	37.0	0.0	43.0883099	47.14988017944229	Non-Human	IonTorrent	Newbler v. 3.0	Gerbillinae	Rodentia	#c5e88a	2.MED	POINT (47.14988017944229 43.0883099)	7.445499999999995e-05	?	1.1063099999999996e-05
GCA_008630575.1_ASM863057v1_genomic	C-527	1984.0	-37	Azerbaijan	Qazakh District	40.3936294	47.787250799999995	41.17390635	45.25441108731086	Medievalis	2.MED	2.MED1	SAMN12714845	KEEP: Assembly Modern	2	Asia	1984.0	37.0	0.0	41.17390635	45.25441108731086	Non-Human	IonTorrent	Newbler v. 3.0	Meriones libycus	Rodentia	#c5e88a	2.MED	POINT (45.25441108731086 41.17390635)	7.353629999999993e-05	?	1.0144399999999994e-05
GCA_008630375.1_ASM863037v1_genomic	C-506	1982.0	-39	Russia	Karachay-Cherkessia	64.6863136	97.7453061	43.7368326	41.7267991	Medievalis	2.MED	2.MED0	SAMN12714485	KEEP: Assembly Modern	2	Europe	1982.0	39.0	0.0	43.7368326	41.7267991	Non-Human	IonTorrent	Newbler v. 3.0	Spermophilus musicus	Rodentia	#c5e88a	2.MED	POINT (41.7267991 43.7368326)	0.0001340478	?	7.06559e-05
GCA_008630375.2_ASM863037v2_genomic	C-506	1982.0	-39	Russia	Karachay-Cherkessia	64.6863136	97.7453061	43.7368326	41.7267991	Medievalis	2.MED	2.MED0	SAMN12714485	KEEP: Assembly Modern	2	Europe	1982.0	39.0	0.0	43.7368326	41.7267991	Non-Human	IonTorrent	Newbler v. 3.0	Spermophilus musicus	Rodentia	#c5e88a	2.MED	POINT (41.7267991 43.7368326)	0.0001620447	?	9.865279999999999e-05
GCA_006546745.1_ASM654674v1_genomic	I-3269	1990.0	-31	Mongolia	Bayan-Ölgii	46.825038799999994	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN12138636	KEEP: Assembly Modern	0	Asia	1990.0	31.0	0.0	48.5470083	89.8549358	Non-Human	IonTorrent	Newbler v. 2,6	Ochotona pallasi	Lagomorpha	#5148fc	0.PE	POINT (89.85493580000001 48.5470083)	6.45947e-05	?	6.23642e-05
GCA_006546725.1_ASM654672v1_genomic	I-3196	1986.0	-35	Mongolia	Govi-Altai	46.825038799999994	103.8499736	45.3463139	95.9325806	Ulegeica	0.PE	0.PE5	SAMN12138635	KEEP: Assembly Modern	0	Asia	1986.0	35.0	0.0	45.3463139	95.9325806	Non-Human	IonTorrent	Newbler v. 2,6	Ochotona pallasi	Lagomorpha	#5148fc	0.PE	POINT (95.93258059999999 45.3463139)	6.36524e-05	?	6.14219e-05
GCA_006546665.1_ASM654666v1_genomic	I-3193	1987.0	-34	Mongolia	Khovd	46.825038799999994	103.8499736	48.0552065	91.26731219782693	Ulegeica	0.PE	0.PE5	SAMN12138633	KEEP: Assembly Modern	0	Asia	1987.0	34.0	0.0	48.0552065	91.26731219782693	Non-Human	IonTorrent	Newbler v. 2,6	Ochotona pallasi	Lagomorpha	#5148fc	0.PE	POINT (91.26731219782693 48.0552065)	6.34002e-05	?	6.11697e-05
GCA_006517425.1_ASM651742v1_genomic	I-3068	1982.0	-39	Mongolia	Övörkhangai	46.825038799999994	103.8499736	45.8297039	102.7237769	Ulegeica	0.PE	0.PE5	SAMN12131171	KEEP: Assembly Modern	0	Asia	1982.0	39.0	0.0	45.8297039	102.7237769	Non-Human	IonTorrent	Newbler v. 2.6	Lasiopodomys brandtii	Rodentia	#5148fc	0.PE	POINT (102.7237769 45.8297039)	6.459469999999998e-05	?	6.23642e-05
GCA_000834775.1_ASM83477v1_genomic	Dodson	1967.0	-54	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN03161124	KEEP: Assembly Modern	1	North America	1967.0	54.0	0.0	34.395342	-111.763275	Human	454 GS FLX Titanium	?	Human (male, 4.5 yrs)	Human	#ff0000	1.ORI	POINT (-111.763275 34.395342)	7.057729999999999e-05	?	3.7902e-06
GCA_000834335.1_ASM83433v1_genomic	Shasta	1954.0	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838	KEEP: Assembly Modern	1	North America	1954.0	67.0	0.0	36.7014631	-118.755997	Human	454 GS FLX Titanium	?	Homo sapiens	Human	#ff0000	1.ORI	POINT (-118.755997 36.7014631)	6.944909999999999e-05	?	2.662e-06
GCA_000734805.1_ASM73480v1_genomic	231	1947.0	-74	Kyrgyzstan	Naryn Region	41.5089324	74.724091	41.3564711	75.45197267868438	Antiqua	0.ANT	0.ANT3	SAMN02777961	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0	Asia	1947.0	74.0	0.0	41.3564711	75.45197267868438	Non-Human	IonTorrent	Newbler v. November-2013	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (75.45197267868438 41.3564711)	5.70082e-05	?	1.4380099999999998e-05
GCA_000834275.1_ASM83427v1_genomic	Harbin35	1940.0	-81	China	Heilongjiang	35.000074	104.999927	48.00000470000001	127.99999199999999	Antiqua	2.ANT	2.ANT3	SAMN02769655	KEEP: Assembly Modern	2	Asia	1940.0	81.0	0.0	48.00000470000001	127.99999199999999	Human	454 GS FLX Titanium	?	Homo sapiens	Human	#97fca7	2.ANT	POINT (127.999992 48.00000470000001)	0.00011669489999999999	?	5.5187500000000007e-05
GCA_000169615.1_ASM16961v1_genomic	UG05-0454	2004.0	-17	Uganda	?	1.5333553999999998	32.2166578	?	?	Antiqua	1.ANT	1.ANT1	SAMN02404404	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa	2004.0	17.0	0.0	1.5333553999999998	32.2166578	Human	?	?	Homo sapiens	Human	#ff8a48	1.ANT	POINT (32.2166578 1.5333554)	8.18048e-05	?	1.42868e-05
GCA_000169635.1_ASM16963v1_genomic	MG05-1020	2005.0	-16	Madagascar	?	-18.9249604	46.441642200000004	?	?	Orientalis	1.ORI	1.ORI3	SAMN02404403	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019 Placement	1	Africa	2005.0	16.0	0.0	-18.9249604	46.441642200000004	Human	?	?	Homo sapiens	Human	#ff0000	1.ORI	POINT (46.4416422 -18.9249604)	7.15927e-05	?	4.8056e-06
GCA_000169655.1_ASM16965v1_genomic	K1973002	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	?	?	Marmota himalayana	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.833869999999998e-05	?	4.9468e-06
GCA_000169675.1_ASM16967v1_genomic	B42003004	2003.0	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02404401	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	0	Asia	2003.0	18.0	0.0	42.4804953	85.4633464	Non-Human	?	?	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4204999999999993e-05	?	1.15769e-05
GCA_000170275.1_ASM17027v1_genomic	F1991016	1991.0	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019 Placement	1	Asia	1991.0	30.0	0.0	25.0	102.0	Non-Human	?	?	Rattus flavipectus	Rodentia	#ff0000	1.ORI	POINT (102 25)	7.25252e-05	?	5.7381e-06
GCA_000168235.2_ASM16823v2_genomic	IP275	1995.0	-26	Madagascar	Province de Fianarantsoa	-18.9249604	46.441642200000004	-21.743247	46.6145685	Orientalis	1.ORI	1.ORI3	SAMN02404398	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	1	Africa	1995.0	26.0	0.0	-21.743247	46.6145685	Human	?	?	Homo sapiens	Human	#ff0000	1.ORI	POINT (46.6145685 -21.743247)	7.20639e-05	?	5.2768e-06
GCA_000182525.1_ASM18252v1_genomic	PEXU2	1966.0	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-15.616066	-56.123559	Orientalis	1.ORI	1.ORI1	SAMN02403943	KEEP: Assembly Modern	1	South America	1966.0	55.0	0.0	-15.616066	-56.123559	Non-Human	?	?	Rodent	Rodentia	#ff0000	1.ORI	POINT (-56.123559 -15.616066)	7.538539999999998e-05	?	8.598299999999999e-06
GCA_000182505.1_ASM18250v1_genomic	India195	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Orientalis	1.ORI	1.ORI1	SAMN02403942	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1924.0	97.0	26.0	18.906835600000004	75.6741579	Human	?	?	Homo sapiens	Human	#ff0000	1.ORI	POINT (75.6741579 18.9068356)	7.01794e-05	?	3.3922999999999997e-06
GCA_000324785.1_ASM32478v1_genomic	E1979001	1979.0	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403021	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1979.0	42.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Eothenomys miletus	Rodentia	#ff4824	1.IN	POINT (102 25)	6.381139999999999e-05	?	4.1148e-06
GCA_006376585.1_ASM637658v1_genomic	C-371	1978.0	-43	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944229	Caucasica	0.PE	0.PE2	SAMN12012142	KEEP: Assembly Modern	0	Europe	1978.0	43.0	0.0	43.0883099	47.14988017944229	Non-Human	IonTorrent	Newbler v. 3.0	Cricetulus migratorius	Rodentia	#5148fc	0.PE	POINT (47.14988017944229 43.0883099)	7.42497e-05	?	7.201919999999999e-05
GCA_006376575.1_ASM637657v1_genomic	C-284	1971.0	-50	Russia	Karachay-Cherkessia	64.6863136	97.7453061	43.7368326	41.7267991	Medievalis	2.MED	2.MED0	SAMN12012133	KEEP: Assembly Modern	2	Europe	1971.0	50.0	0.0	43.7368326	41.7267991	Non-Human	IonTorrent	Newbler v. 3.0	Spermophilus pygmaeus	Rodentia	#c5e88a	2.MED	POINT (41.7267991 43.7368326)	7.443949999999999e-05	?	1.1047599999999999e-05
GCA_006376535.1_ASM637653v1_genomic	C-281	1970.0	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN12012131	KEEP: Assembly Modern	2	Europe	1970.0	51.0	0.0	43.1655309	44.979682000000004	Non-Human	IonTorrent	Newbler v. 3.0	Spermophilus pygmaeus	Rodentia	#c5e88a	2.MED	POINT (44.979682 43.1655309)	9.368359999999998e-05	?	3.0291699999999997e-05
GCA_006376535.2_ASM637653v2_genomic	C-281	1970.0	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN12012131	KEEP: Assembly Modern	2	Europe	1970.0	51.0	0.0	43.1655309	44.979682000000004	Non-Human	IonTorrent	Newbler v. 3.0	Spermophilus pygmaeus	Rodentia	#c5e88a	2.MED	POINT (44.979682 43.1655309)	0.00012437079999999998	?	6.09789e-05
GCA_006376545.1_ASM637654v1_genomic	C-273	1969.0	-52	Armenia	Shirak Province	40.7696272	44.6736646	40.829434899999995	43.8276008	Caucasica	0.PE	0.PE2	SAMN12012010	KEEP: Assembly Modern	0	Asia	1969.0	52.0	0.0	40.829434899999995	43.8276008	Non-Human	IonTorrent	Newbler v. 3.0	Microtus arvalis	Rodentia	#5148fc	0.PE	POINT (43.8276008 40.8294349)	8.51878e-05	?	8.295729999999999e-05
GCA_006376505.1_ASM637650v1_genomic	C-232	1968.0	-53	Azerbaijan	Shahbuz Rayon	40.3936294	47.787250799999995	39.43858165	45.60713327015354	Caucasica	0.PE	0.PE2	SAMN12011946	KEEP: Assembly Modern	0	Asia	1968.0	53.0	0.0	39.43858165	45.60713327015354	Non-Human	IonTorrent	Newbler v. 3.0	Microtus arvalis	Rodentia	#5148fc	0.PE	POINT (45.60713327015354 39.43858165)	8.547479999999999e-05	?	8.324429999999998e-05
