#name, A, B, C, D, E, F, G, H, I, J, K, L
NODE_0000060, 1.5171247155788666e-09, 4.3818311381250117e-10, 0.999999992921343, 1.537177431323715e-09, 4.432766522645972e-10, 4.366763091381189e-10, 4.769867037382436e-10, 4.349527985693808e-10, 4.4271143881809737e-10, 4.68439418983165e-10, 4.415642533164205e-10, 4.415642532476021e-10
NODE_0000061, 1.5136760469464246e-09, 4.37507338643576e-10, 0.9999999929344944, 1.5336549663140704e-09, 4.425937895989071e-10, 4.360054897023783e-10, 4.762589943739104e-10, 4.3428432570985136e-10, 4.4203204671266436e-10, 4.677244046432603e-10, 4.4088415077324343e-10, 4.4088415070453125e-10
GCA_001294805.1_ASM129480v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003074175.1_ASM307417v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000062, 1.5153984192051143e-09, 4.3784496511001306e-10, 0.9999999929279252, 1.5354141784347021e-09, 4.429349574235366e-10, 4.363406412770707e-10, 4.766225709329648e-10, 4.346183047568329e-10, 4.4237148157896704e-10, 4.680816383989139e-10, 4.4122393962482197e-10, 4.412239395560569e-10
GCA_000324525.1_ASM32452v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000063, 1.5136740871385073e-09, 4.375070773594405e-10, 0.9999999929345006, 1.533652948121022e-09, 4.425935259744467e-10, 4.36005231440226e-10, 4.762587161079253e-10, 4.342840681820171e-10, 4.420317853926823e-10, 4.677241310775907e-10, 4.4088388821344527e-10, 4.408838881447329e-10
GCA_000007885.1_ASM788v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324465.1_ASM32446v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000064, 1.51713061498687e-09, 4.3818389928579115e-10, 0.9999999929213236, 1.5371835044633189e-09, 4.4327744476992027e-10, 4.366770855189067e-10, 4.769875402423368e-10, 4.349535727441372e-10, 4.427122243899166e-10, 4.684402413586139e-10, 4.415650426215301e-10, 4.4156504255271105e-10
NODE_0000065, 1.517124717819797e-09, 4.381831140161005e-10, 0.999999992921343, 1.5371774336507072e-09, 4.4327665246959157e-10, 4.3667630933839886e-10, 4.769867039525972e-10, 4.349527987692825e-10, 4.427114390205891e-10, 4.684394191940418e-10, 4.415642535206416e-10, 4.415642534518235e-10
NODE_0000066, 1.5136760469489653e-09, 4.375073386437345e-10, 0.9999999929344944, 1.5336549663167306e-09, 4.4259378959906607e-10, 4.360054897025332e-10, 4.762589943740753e-10, 4.3428432571000625e-10, 4.4203204671282106e-10, 4.677244046434225e-10, 4.4088415077340205e-10, 4.408841507046897e-10
GCA_001294885.1_ASM129488v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002412235.1_Y.pestis_A-1249_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000067, 1.5153984192076581e-09, 4.378449651101716e-10, 0.9999999929279252, 1.5354141784373654e-09, 4.4293495742369584e-10, 4.36340641277226e-10, 4.766225709331299e-10, 4.346183047569879e-10, 4.423714815791238e-10, 4.680816383990764e-10, 4.412239396249807e-10, 4.4122393955621566e-10
GCA_001601735.1_ASM160173v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000068, 1.51367408713851e-09, 4.375070773594406e-10, 0.9999999929345006, 1.5336529481210254e-09, 4.4259352597444684e-10, 4.360052314402261e-10, 4.762587161079254e-10, 4.3428406818201713e-10, 4.420317853926824e-10, 4.677241310775909e-10, 4.408838882134454e-10, 4.4088388814473303e-10
GCA_001294975.1_ASM129497v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001295145.1_ASM129514v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000069, 1.517130610633808e-09, 4.3818389907948724e-10, 0.9999999929213236, 1.537183502130894e-09, 4.432774445633493e-10, 4.366770853170776e-10, 4.769875400263018e-10, 4.3495357254219316e-10, 4.42712224185652e-10, 4.684402411458721e-10, 4.4156504241530115e-10, 4.415650423464827e-10
NODE_0000070, 1.517126677626283e-09, 4.3818337529828295e-10, 0.9999999929213365, 1.5371794518439782e-09, 4.43276916092398e-10, 4.366765675989072e-10, 4.769869822167444e-10, 4.34953056295316e-10, 4.4271170033883157e-10, 4.684396927578371e-10, 4.4156451607864675e-10, 4.415645160098286e-10
NODE_0000071, 1.515398421433371e-09, 4.378449653128237e-10, 0.9999999929279253, 1.5354141807484276e-09, 4.4293495762773886e-10, 4.363406414765787e-10, 4.766225711464977e-10, 4.3461830495596327e-10, 4.4237148178067886e-10, 4.680816386089829e-10, 4.4122393982825376e-10, 4.412239397594885e-10
GCA_001294965.1_ASM129496v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000072, 1.5136740871410337e-09, 4.375070773595984e-10, 0.9999999929345005, 1.5336529481236676e-09, 4.425935259746051e-10, 4.360052314403805e-10, 4.762587161080894e-10, 4.342840681821714e-10, 4.420317853928382e-10, 4.677241310777524e-10, 4.408838882136031e-10, 4.4088388814489087e-10
GCA_002188725.1_ASM218872v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002188765.1_ASM218876v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000073, 1.515398421433371e-09, 4.378449653128237e-10, 0.9999999929279253, 1.5354141807484276e-09, 4.4293495762773886e-10, 4.363406414765787e-10, 4.766225711464977e-10, 4.3461830495596327e-10, 4.4237148178067886e-10, 4.680816386089829e-10, 4.4122393982825376e-10, 4.412239397594885e-10
GCA_002188685.1_ASM218868v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000074, 1.5136740871410337e-09, 4.375070773595984e-10, 0.9999999929345005, 1.5336529481236676e-09, 4.425935259746051e-10, 4.360052314403805e-10, 4.762587161080894e-10, 4.342840681821714e-10, 4.420317853928382e-10, 4.677241310777524e-10, 4.408838882136031e-10, 4.4088388814489087e-10
GCA_003085955.1_ASM308595v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003086035.1_ASM308603v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000075, 1.5171266843110646e-09, 4.3818337590614604e-10, 0.9999999929213365, 1.5371794587848313e-09, 4.432769167045104e-10, 4.3667656819694087e-10, 4.769869828567987e-10, 4.3495305689217766e-10, 4.4271170094345066e-10, 4.684396933874913e-10, 4.415645166884126e-10, 4.415645166195951e-10
NODE_0000076, 1.513676049179729e-09, 4.375073388467034e-10, 0.9999999929344944, 1.5336549686330815e-09, 4.42593789803427e-10, 4.360054899021958e-10, 4.762589945877725e-10, 4.3428432590929143e-10, 4.4203204691468906e-10, 4.677244048536533e-10, 4.40884150976992e-10, 4.408841509082798e-10
GCA_001972515.1_ASM197251v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002173815.1_ASM217381v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000077, 1.517126675387913e-09, 4.3818337509428016e-10, 0.9999999929213365, 1.5371794495193438e-09, 4.4327691588707454e-10, 4.366765673982982e-10, 4.769869820020176e-10, 4.3495305609504537e-10, 4.427117001359861e-10, 4.684396925465758e-10, 4.415645158740615e-10, 4.415645158052426e-10
NODE_0000078, 1.5136760491696123e-09, 4.375073388460713e-10, 0.9999999929344943, 1.5336549686224887e-09, 4.425937898027924e-10, 4.3600548990157755e-10, 4.76258994587115e-10, 4.342843259086734e-10, 4.420320469140642e-10, 4.67724404853006e-10, 4.408841509763595e-10, 4.408841509076472e-10
GCA_001295115.1_ASM129511v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_003085895.1_ASM308589v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 1.517122753531715e-09, 4.381828523270262e-10, 0.9999999929213491, 1.5371754108087255e-09, 4.432763884371074e-10, 4.3667605067763367e-10, 4.769864252600647e-10, 4.3495254084374695e-10, 4.427111772976692e-10, 4.684391452088097e-10, 4.4156399055450297e-10, 4.4156399048568464e-10
NODE_0000080, 1.5136760447206985e-09, 4.375073384409218e-10, 0.9999999929344944, 1.5336549640029989e-09, 4.4259378939486216e-10, 4.3600548950302373e-10, 4.762589941605406e-10, 4.34284325510874e-10, 4.4203204651110743e-10, 4.677244044333518e-10, 4.4088415056996835e-10, 4.408841505012561e-10
GCA_001972475.1_ASM197247v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002173805.1_ASM217380v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000081, 1.5136760447206985e-09, 4.375073384409218e-10, 0.9999999929344944, 1.5336549640029989e-09, 4.4259378939486216e-10, 4.3600548950302373e-10, 4.762589941605406e-10, 4.34284325510874e-10, 4.4203204651110743e-10, 4.677244044333518e-10, 4.4088415056996835e-10, 4.408841505012561e-10
GCA_002173795.1_ASM217379v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002188775.1_ASM218877v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000082, 0.0011301610952392422, 1.183767405935421e-06, 0.9988642522614368, 9.023188438903667e-07, 3.8969512804809105e-07, 3.8385281236760983e-07, 4.190834053642838e-07, 4.794452616830362e-07, 4.289360065785868e-07, 4.533128219911908e-07, 4.731158190774743e-07, 4.731158190153669e-07
NODE_0000083, 1.2833459362469116e-06, 1.995993523815306e-09, 0.9999987008425685, 3.591656168679025e-09, 1.183570084978843e-09, 1.1650488255053015e-09, 1.2699840623745027e-09, 1.3440350893701482e-09, 1.255983999515757e-09, 1.3260709672448489e-09, 1.339576310281779e-09, 1.3395763100950076e-09
NODE_0000084, 2.9676037058276515e-09, 4.397773710470837e-10, 0.9999999914607018, 1.5389277491681831e-09, 4.440042615341945e-10, 4.373917240764271e-10, 4.777642136498308e-10, 4.359291203465433e-10, 4.4354419853016265e-10, 4.693160676116435e-10, 4.4251994847861465e-10, 4.4251994840967907e-10
GCA_006546725.1_ASM654672v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000085, 1.51704364461366e-09, 4.3784728324098895e-10, 0.9999999929262599, 1.5354195103030173e-09, 4.429363458424217e-10, 4.363420049581563e-10, 4.766240492204807e-10, 4.3462000449160876e-10, 4.423730021995222e-10, 4.680832366290026e-10, 4.41225621381037e-10, 4.412256213122714e-10
GCA_006517425.1_ASM651742v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000086, 1.5153983210769835e-09, 4.378447063509444e-10, 0.9999999929279296, 1.5354121655214205e-09, 4.4293469530598545e-10, 4.363403844949579e-10, 4.766222942712845e-10, 4.3461804912199353e-10, 4.423712219290835e-10, 4.680813665881312e-10, 4.412236789328523e-10, 4.412236788640872e-10
GCA_002981995.1_ASM298199v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000087, 1.5136740870220572e-09, 4.375070771599507e-10, 0.9999999929345007, 1.5336529458203268e-09, 4.425935257724435e-10, 4.3600523124287447e-10, 4.762587158967205e-10, 4.342840679855336e-10, 4.4203178519335674e-10, 4.677241308700224e-10, 4.4088388801264046e-10, 4.4088388794392827e-10
GCA_000950945.1_ASM95094v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002981915.1_ASM298191v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000088, 2.970978586149828e-09, 4.4011674763954993e-10, 0.9999999914524625, 1.5406930049626718e-09, 4.4434651561731926e-10, 4.3772794026284897e-10, 4.781289382460876e-10, 4.362643630869865e-10, 4.438847934926961e-10, 4.696745158970687e-10, 4.4286099684195043e-10, 4.4286099677296186e-10
NODE_0000089, 1.5153212724513146e-09, 4.375096572813837e-10, 0.999999992932829, 1.533660300470972e-09, 4.425951784281129e-10, 4.360068537872187e-10, 4.762604731012241e-10, 4.342860258986182e-10, 4.4203356776366774e-10, 4.67726003327914e-10, 4.4088583298322734e-10, 4.408858329145149e-10
GCA_003122795.1_Y.pestis_I-2422_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_006546665.1_ASM654666v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000090, 1.517047476575961e-09, 4.3784754681974577e-10, 0.9999999929262514, 1.5354215368996546e-09, 4.4293661094654957e-10, 4.363422646714153e-10, 4.766243290537974e-10, 4.346202637795777e-10, 4.423732651166756e-10, 4.68083511868892e-10, 4.4122588568973045e-10, 4.4122588562096506e-10
GCA_006546745.1_ASM654674v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000091, 1.5154002830049807e-09, 4.3784496763699523e-10, 0.9999999929279231, 1.5354141837220803e-09, 4.429349589314999e-10, 4.3634064275813694e-10, 4.766225725383592e-10, 4.3461830665121023e-10, 4.423714832502494e-10, 4.680816401550258e-10, 4.4122394149401415e-10, 4.41223941425249e-10
GCA_001295025.1_ASM129502v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000092, 1.515396459281245e-09, 4.3784470362741297e-10, 0.9999999929279314, 1.5354121579370296e-09, 4.429346935979096e-10, 4.3634038281840205e-10, 4.766222924567197e-10, 4.3461804703344913e-10, 4.423712200605532e-10, 4.680813646266473e-10, 4.4122367686514353e-10, 4.4122367679637835e-10
GCA_002981895.1_ASM298189v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000093, 1.5136740849151841e-09, 4.375070771567897e-10, 0.9999999929345005, 1.533652945809973e-09, 4.425935257704041e-10, 4.360052312408736e-10, 4.762587158945578e-10, 4.342840679830424e-10, 4.4203178519112785e-10, 4.67724130867685e-10, 4.408838880101729e-10, 4.408838879414607e-10
GCA_002981925.1_ASM298192v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_002981955.1_ASM298195v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000094, 0.9964378765727506, 0.0007972090467755262, 0.002752808312403549, 1.6711625682702543e-06, 1.082103208629847e-06, 1.0650661825960653e-06, 1.1609955230181866e-06, 1.540708264734304e-06, 1.2656474415886685e-06, 1.335086183684812e-06, 1.4926493490479e-06, 1.4926493488756038e-06
NODE_0000095, 0.9999957673660367, 9.506113851150248e-07, 3.248987049913409e-06, 3.87037439650361e-09, 2.7746209254067284e-09, 2.729695478697856e-09, 2.9710158839436715e-09, 4.67036632489092e-09, 3.4856782114012315e-09, 3.6703085913012854e-09, 4.431734179342112e-09, 4.431734178912678e-09
NODE_0000096, 0.9999999859528806, 2.7067825369385646e-09, 5.402258170307496e-09, 4.958807547979672e-10, 4.797364882034451e-10, 4.724474869757106e-10, 5.153100884071335e-10, 9.275793430591562e-10, 6.412842536754355e-10, 6.760888815423945e-10, 8.648757076409789e-10, 8.648757075699644e-10
GCA_000323665.1_ASM32366v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000097, 0.9999999909452395, 1.5797109163683891e-09, 1.5803933825278149e-09, 4.90779620072012e-10, 4.762127794292842e-10, 4.689845273725129e-10, 5.11551226729834e-10, 9.212436885669836e-10, 6.367422012240607e-10, 6.713185435828969e-10, 8.589117660619582e-10, 8.589117659914736e-10
GCA_000324345.1_ASM32434v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000098, 0.9999999909421301, 1.580246645193491e-09, 1.5777509003302592e-09, 4.911652381723543e-10, 4.765889032617568e-10, 4.693538762664808e-10, 5.119510939517164e-10, 9.221509907746481e-10, 6.372936182098256e-10, 6.718960997924655e-10, 8.597362699353129e-10, 8.597362698647818e-10
NODE_0000099, 0.9999999909601843, 1.5764889362807582e-09, 1.5740196001399372e-09, 4.90379536812617e-10, 4.758264116597398e-10, 4.686051205972733e-10, 5.111404694564351e-10, 9.203157656228778e-10, 6.361769932199125e-10, 6.707265408929424e-10, 8.580681420814866e-10, 8.580681420110527e-10
GCA_000323185.1_ASM32318v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324205.1_ASM32420v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000100, 0.9999999909601843, 1.5764889362807582e-09, 1.5740196001399372e-09, 4.90379536812617e-10, 4.758264116597398e-10, 4.686051205972733e-10, 5.111404694564351e-10, 9.203157656228778e-10, 6.361769932199125e-10, 6.707265408929424e-10, 8.580681420814866e-10, 8.580681420110527e-10
GCA_000323425.1_ASM32342v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000324185.1_ASM32418v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000101, 0.9999999859528806, 2.706782536954847e-09, 5.402258170339157e-09, 4.958807547985943e-10, 4.797364882040501e-10, 4.724474869762996e-10, 5.153100884077578e-10, 9.275793430619044e-10, 6.412842536765872e-10, 6.760888815435774e-10, 8.648757076432989e-10, 8.648757075722842e-10
GCA_000324225.1_ASM32422v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000102, 0.9999999909452395, 1.5797109243692392e-09, 1.5803933903771052e-09, 4.907796208371096e-10, 4.762127801712e-10, 4.689845280969875e-10, 5.115512275026195e-10, 9.212436913074298e-10, 6.367422025211453e-10, 6.713185449241019e-10, 8.589117684312673e-10, 8.589117683607839e-10
GCA_009670935.1_ASM967093v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000103, 0.9999999909421023, 1.580253366712707e-09, 1.5777575245193692e-09, 4.91166186600388e-10, 4.765898235278667e-10, 4.693547773897034e-10, 5.119520622787882e-10, 9.221537402288903e-10, 6.372950923375839e-10, 6.718976338077974e-10, 8.597387068726418e-10, 8.597387068021105e-10
NODE_0000104, 0.9999999909511608, 1.578367000042677e-09, 1.5758826007425083e-09, 4.907723842799616e-10, 4.762076554983972e-10, 4.689794965088537e-10, 5.115457796174203e-10, 9.212333743186748e-10, 6.367353030455356e-10, 6.713113175550765e-10, 8.58902202392861e-10, 8.589022023223786e-10
GCA_009670475.1_ASM967047v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000105, 0.9999999909601937, 1.5764867018801852e-09, 1.5740173936630778e-09, 4.903792214207592e-10, 4.758261056357258e-10, 4.686048209369466e-10, 5.1114014744229e-10, 9.203148518609098e-10, 6.361765031279702e-10, 6.707260308818905e-10, 8.580673321214977e-10, 8.580673320510638e-10
GCA_009670245.1_ASM967024v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670445.1_ASM967044v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000106, 0.9999999909421096, 1.5802517741360067e-09, 1.577752214655228e-09, 4.911661779810759e-10, 4.765898175676515e-10, 4.693547715393407e-10, 5.119520559485776e-10, 9.221537281502058e-10, 6.372950842985684e-10, 6.718976253928479e-10, 8.597386956817007e-10, 8.59738695611168e-10
NODE_0000107, 0.9999999909511516, 1.5783692386449031e-09, 1.5758848025331042e-09, 4.907727004135961e-10, 4.762079622477469e-10, 4.689797968773818e-10, 5.115461023867711e-10, 9.212342907857925e-10, 6.367357944119295e-10, 6.7131182888366e-10, 8.589030146897327e-10, 8.589030146192499e-10
GCA_009670515.1_ASM967051v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000108, 0.9999999909511517, 1.5783692333196072e-09, 1.575884797313949e-09, 4.907726999039386e-10, 4.762079617535327e-10, 4.689797963947832e-10, 5.115461018719892e-10, 9.212342889606425e-10, 6.367357935479643e-10, 6.713118279903013e-10, 8.589030131117224e-10, 8.589030130412398e-10
GCA_009670565.1_ASM967056v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000109, 0.9999999909421278, 1.5802472912256793e-09, 1.577747792268679e-09, 4.911655456849143e-10, 4.765892040493704e-10, 4.693541707831317e-10, 5.119514103892117e-10, 9.221518951633904e-10, 6.372941015360811e-10, 6.718966027048485e-10, 8.597370710410649e-10, 8.597370709705322e-10
NODE_0000110, 0.9999999909601843, 1.5764889370487631e-09, 1.5740195964892449e-09, 4.90379537056602e-10, 4.758264118992931e-10, 4.686051208311617e-10, 5.111404697058192e-10, 9.203157665191209e-10, 6.361769936414684e-10, 6.707265413287246e-10, 8.580681428555001e-10, 8.580681427850661e-10
GCA_009669715.1_ASM966971v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670135.1_ASM967013v1_genomic, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000111, 0.9999999909511423, 1.5783714711531813e-09, 1.575887002754741e-09, 4.907730157926457e-10, 4.762082682624882e-10, 4.689800965285904e-10, 5.115464243910607e-10, 9.212352045308396e-10, 6.36736284491945e-10, 6.713123388821777e-10, 8.589038246337895e-10, 8.589038245633069e-10
GCA_009669975.1_ASM966997v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000112, 0.9999999909421187, 1.5802495317219958e-09, 1.577750000316735e-09, 4.911658618264806e-10, 4.765895108037123e-10, 4.693544711565294e-10, 5.119517331638233e-10, 9.221528116455528e-10, 6.372945929105364e-10, 6.718971140417611e-10, 8.597378833511792e-10, 8.597378832806494e-10
NODE_0000113, 0.9999999909601843, 1.5764889397102695e-09, 1.5740195990951184e-09, 4.90379537311426e-10, 4.758264121463973e-10, 4.686051210724577e-10, 5.111404699632073e-10, 9.203157674316826e-10, 6.361769940734456e-10, 6.707265417753976e-10, 8.580681436444935e-10, 8.580681435740596e-10
GCA_009670015.1_ASM967001v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670895.1_ASM967089v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000114, 0.9999999909421188, 1.58024952906364e-09, 1.5777499977139307e-09, 4.911658615718667e-10, 4.765895105568118e-10, 4.693544709154321e-10, 5.119517329066459e-10, 9.221528107339027e-10, 6.37294592478943e-10, 6.718971135954825e-10, 8.597378825629557e-10, 8.59737882492423e-10
NODE_0000115, 0.9999999909601842, 1.5764889397071136e-09, 1.5740195990920479e-09, 4.903795373112195e-10, 4.758264121461974e-10, 4.686051210722631e-10, 5.111404699630011e-10, 9.203157674307745e-10, 6.361769940730654e-10, 6.70726541775007e-10, 8.580681436437275e-10, 8.580681435732935e-10
GCA_009670385.1_ASM967038v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_009670875.1_ASM967087v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000116, 0.9999999909511516, 1.5783692359747842e-09, 1.575884799913658e-09, 4.907727001583464e-10, 4.762079620002338e-10, 4.689797966356873e-10, 5.115461021289613e-10, 9.212342898713831e-10, 6.367357939791772e-10, 6.713118284361889e-10, 8.589030138991796e-10, 8.58903013828697e-10
GCA_009670075.1_ASM967007v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000117, 0.9999999909511518, 1.5783692333132654e-09, 1.5758847973077726e-09, 4.90772699903524e-10, 4.762079617531308e-10, 4.689797963943921e-10, 5.115461018715753e-10, 9.212342889588196e-10, 6.367357935472016e-10, 6.713118279895159e-10, 8.589030131101845e-10, 8.58903013039702e-10
