sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_geo_dist	population_geo_dist
GCA_009669935.1_ASM966993v1_genomic	42081	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722904	KEEP: Assembly Modern	0.0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.0340000000000003	243.0	134.0	59.0	2.2711900000000003	1.0	0.0169492	260.0	243.0	17.0	0.0653846	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.462349999999998e-05	1.2407300000000004e-05	terminal	2.35e-08	0.0		LOW	-26	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	1.92717	1.2194046192084766e-08	0.05176155554517764	1995.0	1995.0	5.462349999999998e-05	88.0	5.462349999999998e-05	5520.01307	88.0	1995.0	0.0	0.0	China (1995.0) 42081	China (1995.0) 42081	823.02714885	0.0
GCA_009669975.1_ASM966997v1_genomic	42080	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722903	KEEP: Assembly Modern	0.0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.061	231.0	129.0	56.0	2.30357	0.0	0.0	246.0	231.0	15.0	0.0609756	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.3895899999999987e-05	1.1679700000000004e-05	terminal	2.35e-08	0.0		LOW	-26	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	47.8511	4.911067875137666e-10	0.0020846608959877617	1995.0	1995.0	5.3895899999999987e-05	79.0	5.3895899999999987e-05	5520.013	79.0	1995.0	0.0	0.0	China (1995.0) 42080	China (1995.0) 42080	823.02714885	0.0
GCA_009670005.1_ASM967000v1_genomic	42079	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722902	KEEP: Assembly Modern	0.0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	1.91	238.0	133.0	59.0	2.25424	0.0	0.0	264.0	238.0	26.0	0.0984848	2.3469999999999998e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.438879999999998e-05	1.2172600000000004e-05	terminal	2.347e-07	0.0		LOW	-26	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	23.0	1.0204347826086957e-08	0.04331564014782609	1995.0	1995.0	5.438879999999998e-05	105.0	5.438879999999998e-05	5520.013040000001	105.0	1995.0	0.0	0.0	China (1995.0) 42079	China (1995.0) 42079	823.02714885	0.0
GCA_009670045.1_ASM967004v1_genomic	42078	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722901	KEEP: Assembly Modern	0.0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum altaicus	Siphonaptera	NA	2.047	239.0	132.0	60.0	2.2	0.0	0.0	264.0	239.0	25.0	0.094697	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.464699999999998e-05	1.2430800000000005e-05	terminal	2.35e-08	0.0		LOW	-26	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	0.0	0.0	0.0	1995.0	1995.0	5.464699999999998e-05	90.0	5.464699999999998e-05	5520.01307	90.0	1995.0	0.0	0.0	China (1995.0) 42078	China (1995.0) 42078	823.02714885	0.0
GCA_009670015.1_ASM967001v1_genomic	42077	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722900	KEEP: Assembly Modern	0.0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	NA	2.023	239.0	132.0	61.0	2.16393	0.0	0.0	258.0	239.0	19.0	0.0736434	2.3469999999999998e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.410709999999999e-05	1.1890900000000005e-05	terminal	2.347e-07	0.0		LOW	-27	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	41.3279	5.678972316522253e-09	0.02410622662656462	1994.0	1994.0	5.410709999999999e-05	77.0	5.410709999999999e-05	5519.013040000001	77.0	1994.0	0.0	0.0	China (1994.0) 42077	China (1994.0) 42077	823.02714885	0.0
GCA_009670055.1_ASM967005v1_genomic	42075	1993.0	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722899	KEEP: Assembly Modern	0.0	Asia	1993.0	28.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum altaicus	Siphonaptera	NA	1.956	245.0	134.0	63.0	2.12698	0.0	0.0	278.0	245.0	33.0	0.118705	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4365299999999986e-05	1.2149100000000005e-05	terminal	2.35e-08	0.0		LOW	-28	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	20.1514	1.1661720773742767e-09	0.004950192889824032	1993.0	1993.0	5.4365299999999986e-05	87.0	5.4365299999999986e-05	5518.0131	87.0	1993.0	0.0	0.0	China (1993.0) 42075	China (1993.0) 42075	823.02714885	0.0
GCA_009670075.1_ASM967007v1_genomic	42074	1993.0	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722898	KEEP: Assembly Modern	0.0	Asia	1993.0	28.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	1.989	241.0	132.0	60.0	2.2	0.0	0.0	261.0	241.0	20.0	0.0766284	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.396639999999998e-05	1.1750200000000008e-05	terminal	2.35e-08	0.0		LOW	-28	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	16.2046	1.4502054972044975e-09	0.006155864199054589	1993.0	1993.0	5.396639999999998e-05	82.0	5.396639999999998e-05	5518.013	82.0	1993.0	0.0	0.0	China (1993.0) 42074	China (1993.0) 42074	823.02714885	0.0
GCA_009670115.1_ASM967011v1_genomic	42072	1992.0	-29	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722897	KEEP: Assembly Modern	0.0	Asia	1992.0	29.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla luculenta	Siphonaptera	NA	1.989	250.0	138.0	61.0	2.2623	1.0	0.016393400000000002	267.0	250.0	17.0	0.0636704	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.434179999999999e-05	1.2125600000000005e-05	terminal	2.35e-08	0.0		LOW	-29	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	19.1514	1.227064339943816e-09	0.00520866970560899	1992.0	1992.0	5.434179999999999e-05	86.0	5.434179999999999e-05	5517.0131	86.0	1992.0	0.0	0.0	China (1992.0) 42072	China (1992.0) 42072	823.02714885	0.0
GCA_009667895.1_ASM966789v1_genomic	42071	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722896	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.023	240.0	130.0	57.0	2.2807	5.0	0.0877193	263.0	240.0	23.0	0.0874525	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.396639999999998e-05	1.1750200000000008e-05	terminal	2.35e-08	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	14.2046	1.654393647128395e-09	0.007022606549990848	1991.0	1991.0	5.396639999999998e-05	81.0	5.396639999999998e-05	5516.013	81.0	1991.0	0.0	0.0	China (1991.0) 42071	China (1991.0) 42071	823.02714885	0.0
GCA_009670135.1_ASM967013v1_genomic	42070	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722895	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.111	235.0	130.0	56.0	2.32143	1.0	0.0178571	251.0	235.0	16.0	0.06374500000000001	2.3469999999999998e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.39896e-05	1.17734e-05	terminal	2.347e-07	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	43.8511	5.352203251457774e-09	0.02271915011025949	1991.0	1991.0	5.39896e-05	72.0	5.39896e-05	5516.013	72.0	1991.0	0.0	0.0	China (1991.0) 42070	China (1991.0) 42070	823.02714885	0.0
GCA_009670155.1_ASM967015v1_genomic	42069	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722894	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.035	239.0	130.0	61.0	2.13115	0.0	0.0	255.0	239.0	16.0	0.0627451	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.387239999999999e-05	1.1656200000000005e-05	terminal	2.35e-08	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	38.3279	6.131303828281747e-10	0.0026026293378974582	1991.0	1991.0	5.387239999999999e-05	76.0	5.387239999999999e-05	5516.013040000001	76.0	1991.0	0.0	0.0	China (1991.0) 42069	China (1991.0) 42069	823.02714885	0.0
GCA_009670105.1_ASM967010v1_genomic	42068	1989.0	-32	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722893	KEEP: Assembly Modern	0.0	Asia	1989.0	32.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	NA	2.0	240.0	134.0	59.0	2.2711900000000003	0.0	0.0	260.0	240.0	20.0	0.07692310000000001	0.0	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4154099999999984e-05	1.1937900000000005e-05	terminal	0.0	0.0		LOW	-32	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.0	2.66238	0.0	0.0	1989.0	1989.0	5.4154099999999984e-05	114.0	5.4154099999999984e-05	5514.01295	114.0	1989.0	0.0	0.0	China (1989.0) 42068	China (1989.0) 42068	823.02714885	0.0
GCA_009670185.1_ASM967018v1_genomic	42065	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722892	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	1.955	240.0	135.0	57.0	2.36842	0.0	0.0	268.0	240.0	28.0	0.104478	4.6939999999999995e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.546889999999994e-05	1.3252700000000015e-05	terminal	4.694e-07	0.0		LOW	-33	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	1.9925194468	19.4002	2.4195626849207738e-08	0.1027061291533077	1988.0	1988.0	5.546889999999994e-05	145.0	5.546889999999994e-05	5513.01302	145.0	1988.0	0.0	0.0	China (1988.0) 42065	China (1988.0) 42065	823.02714885	0.0
GCA_009670205.1_ASM967020v1_genomic	42064	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722891	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	1.924	246.0	134.0	61.0	2.19672	0.0	0.0	278.0	246.0	32.0	0.115108	0.0	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4154099999999984e-05	1.1937900000000005e-05	terminal	0.0	0.0		LOW	-33	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.0	0.0	0.0	0.0	1988.0	1988.0	5.4154099999999984e-05	118.0	5.4154099999999984e-05	5513.012952000001	118.0	1988.0	0.0	0.0	China (1988.0) 42064	China (1988.0) 42064	823.02714885	0.0
GCA_009670225.1_ASM967022v1_genomic	42063	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722890	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.092	245.0	134.0	59.0	2.2711900000000003	0.0	0.0	261.0	245.0	16.0	0.0613027	4.6939999999999995e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.546889999999994e-05	1.3252700000000015e-05	terminal	4.694e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	1.9925194468	18.4002	2.551059227617091e-08	0.10828792332692035	1987.0	1987.0	5.546889999999994e-05	146.0	5.546889999999994e-05	5512.01302	146.0	1987.0	0.0	0.0	China (1987.0) 42063	China (1987.0) 42063	823.02714885	0.0
GCA_009670235.1_ASM967023v1_genomic	42062	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722889	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	2.045	244.0	133.0	60.0	2.21667	0.0	0.0	260.0	244.0	16.0	0.0615385	2.3469999999999998e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.521069999999994e-05	1.2994500000000016e-05	terminal	2.347e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	18.4002	1.2755296138085454e-08	0.05414396166346017	1987.0	1987.0	5.521069999999994e-05	142.0	5.521069999999994e-05	5512.01302	142.0	1987.0	0.0	0.0	China (1987.0) 42062	China (1987.0) 42062	823.02714885	0.0
GCA_009670245.1_ASM967024v1_genomic	42061	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722888	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	2.056	243.0	136.0	57.0	2.38596	1.0	0.0175439	260.0	243.0	17.0	0.0653846	4.6939999999999995e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.42243e-05	1.20081e-05	terminal	4.694e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	1.9925194468	27.4466	1.710230046708882e-08	0.0725962212733089	1987.0	1987.0	5.42243e-05	70.0	5.42243e-05	5512.0131	70.0	1987.0	0.0	0.0	China (1987.0) 42061	China (1987.0) 42061	823.02714885	0.0
GCA_009667925.1_ASM966792v1_genomic	42060	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722887	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Rhadinopsylla li ventricosa	Siphonaptera	NA	2.023	238.0	133.0	58.0	2.2931	0.0	0.0	267.0	238.0	29.0	0.10861400000000003	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.495249999999994e-05	1.2736300000000016e-05	terminal	2.35e-08	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	18.4002	1.2771600308692294e-09	0.005421316996554385	1987.0	1987.0	5.4952499999999945e-05	141.0	5.4952499999999945e-05	5512.01302	141.0	1987.0	0.0	0.0	China (1987.0) 42060	China (1987.0) 42060	823.02714885	0.0
GCA_009670285.1_ASM967028v1_genomic	42059	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722886	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	1.881	250.0	136.0	59.0	2.30508	1.0	0.0169492	272.0	250.0	22.0	0.0808824	2.3469999999999998e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.521069999999994e-05	1.2994500000000016e-05	terminal	2.347e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.9962597234	18.4002	1.2755296138085454e-08	0.05414396166346017	1987.0	1987.0	5.521069999999994e-05	143.0	5.521069999999994e-05	5512.01302	143.0	1987.0	0.0	0.0	China (1987.0) 42059	China (1987.0) 42059	823.02714885	0.0
GCA_009670305.1_ASM967030v1_genomic	42058	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722885	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	1.989	245.0	136.0	59.0	2.30508	0.0	0.0	262.0	245.0	17.0	0.0648855	4.6939999999999995e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.537489999999995e-05	1.3158700000000012e-05	terminal	4.694e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	1.9925194468	18.4002	2.551059227617091e-08	0.10828792332692035	1987.0	1987.0	5.537489999999995e-05	140.0	5.537489999999995e-05	5512.01302	140.0	1987.0	0.0	0.0	China (1987.0) 42058	China (1987.0) 42058	823.02714885	0.0
GCA_009670345.1_ASM967034v1_genomic	42057	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722884	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	1.968	247.0	133.0	61.0	2.18033	0.0	0.0	264.0	247.0	17.0	0.06439389999999999	0.0	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4154099999999984e-05	1.1937900000000005e-05	terminal	0.0	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.0	0.0	0.0	0.0	1987.0	1987.0	5.4154099999999984e-05	115.0	5.4154099999999984e-05	5512.012952000001	115.0	1987.0	0.0	0.0	China (1987.0) 42057	China (1987.0) 42057	823.02714885	0.0
GCA_009667935.1_ASM966793v1_genomic	42056	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722883	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	NA	1.956	244.0	135.0	60.0	2.25	0.0	0.0	274.0	244.0	30.0	0.10948900000000003	9.387999999999999e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.532789999999996e-05	1.3111700000000012e-05	terminal	9.388e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	3.9850388936	27.2942	3.4395585875387444e-08	0.1460031396267339	1986.0	1986.0	5.5327899999999955e-05	132.0	5.5327899999999955e-05	5511.013000000001	132.0	1986.0	0.0	0.0	China (1986.0) 42056	China (1986.0) 42056	823.02714885	0.0
GCA_009670355.1_ASM967035v1_genomic	42055	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722882	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla elatoides	Siphonaptera	NA	2.047	235.0	134.0	58.0	2.31034	0.0	0.0	258.0	235.0	23.0	0.08914730000000001	7.041e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4506e-05	1.2289800000000004e-05	terminal	7.041e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	2.9887791702	37.3985	1.8826958300466595e-08	0.07991708678690322	1986.0	1986.0	5.4505999999999996e-05	97.0	5.4505999999999996e-05	5511.013000000001	97.0	1986.0	0.0	0.0	China (1986.0) 42055	China (1986.0) 42055	823.02714885	0.0
GCA_009670325.1_ASM967032v1_genomic	42054	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722881	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	NA	1.988	236.0	131.0	60.0	2.18333	0.0	0.0	261.0	236.0	25.0	0.0957854	2.3500000000000002e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.38254e-05	1.1609200000000002e-05	terminal	2.35e-08	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	0.099753317	37.3985	6.283674478922951e-10	0.002667307966897068	1986.0	1986.0	5.3825399999999995e-05	98.0	5.3825399999999995e-05	5511.013000000001	98.0	1986.0	0.0	0.0	China (1986.0) 42054	China (1986.0) 42054	823.02714885	0.0
