sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	ZE94-2122	1994.0	-27	Zimbabwe	Midlands	-19.01688	29.353650159713393	-19.2785043	29.8790852	Orientalis	1.ORI	1.ORI1	SAMN02999506	KEEP: Assembly Modern	1.0	Africa	1994.0	27.0	0.0	-19.2785043	29.8790852		terminal	9.6725e-06	100.0	HIGH	-27	NA	NA	Zimbabwe	Midlands	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-19.01688	29.353650159713393	-19.2785043	29.8790852	POINT (29.8790852 -19.2785043)	1.0	40.851861785	387.647	NA	NA	NA	0.10538418144600628	0.0	0.0	1994.0	1994.0	7.086899999999999e-05	96.0	7.086899999999999e-05	#ff0000	5101.080599999999	96.0	1994.0	0.0	0.0	Zimbabwe (1994.0) ZE94-2122	Zimbabwe (1994.0) ZE94-2122	7.086899999999999e-05	1.0238699999999999e-05
GCA_003797205.1_ASM379720v1_genomic	FDAARGOS_605	1969.0	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585	KEEP: Assembly Modern	1.0	South America	1969.0	52.0	0.0	-16.4955455	-68.1336229		terminal	2.3591e-06	100.0	HIGH	-52	NA	NA	Bolivia	La Paz	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	POINT (-68.13362290000001 -16.4955455)	1.0	9.9636730046	305.259	NA	NA	NA	0.03264006304351387	0.0	0.0	1969.0	1969.0	6.379149999999998e-05	98.0	6.379149999999998e-05	#ff0000	5076.0806999999995	98.0	1969.0	0.0	0.0	Bolivia (1969.0) FDAARGOS_605	Bolivia (1969.0) FDAARGOS_605	6.379149999999998e-05	3.1612e-06
GCA_003798085.1_ASM379808v1_genomic	FDAARGOS_604	1957.0	-64	Indonesia	Central Java	-2.4833826	117.8902853	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN10228584	KEEP: Assembly Modern	1.0	Asia	1957.0	64.0	0.0	-5.6259648	110.37164897312937		terminal	3.5387e-06	100.0	HIGH	-64	NA	NA	Indonesia	Central Java	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-2.4833826	117.8902853	-5.6259648	110.37164897312937	POINT (110.3716489731294 -5.6259648)	1.0	14.945720682200001	326.943	NA	NA	NA	0.04571353625004971	0.0	0.0	1957.0	1957.0	6.421619999999998e-05	87.0	6.421619999999998e-05	#ff0000	5064.0808	87.0	1957.0	0.0	0.0	Indonesia (1957.0) FDAARGOS_604	Indonesia (1957.0) FDAARGOS_604	6.421619999999998e-05	3.5859000000000003e-06
GCA_003798225.1_ASM379822v1_genomic	FDAARGOS_601	1954.0	-67	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000007	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN10228581	KEEP: Assembly Modern	1.0	Africa	1954.0	67.0	0.0	-2.9814344	23.822263600000007		terminal	2.36e-08	100.0	HIGH	-67	NA	NA	Democratic Republic of the Congo	Democratic Republic of the Congo	1.ANT	1.ANT1	1.0	1.0	1.0	0.15	0.14623985692437794	0.14623985692437794	1.0	1.0	-2.9814344	23.822263600000007	-2.9814344	23.822263600000007	POINT (23.82226360000001 -2.9814344)	1.0	0.09967474159999999	0.0	NA	NA	NA	0.0	14616.468663579737	0.0	1954.0	1954.0	7.30284e-05	75.0	7.30284e-05	#ff964f	5061.081899999999	75.0	1954.0	0.0	0.0	Democratic Republic of the Congo (1954.0) FDAARGOS_601	Democratic Republic of the Congo (1954.0) FDAARGOS_601	7.30284e-05	2.0698900000000003e-05
GCA_001487065.1_Yersinia_pestis_genomic	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.0000272	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143	KEEP: Assembly Modern Correct biovar (1.ORI) according to publication	1.0	Africa	2008.0	13.0	8.0	35.1300205	4.200310671358427		terminal	1.98171e-05	100.0	HIGH	-5	{5,21}	{-21,-5}	Algeria	MSila	1.ORI	1.ORI1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0000272	2.9999825	35.1300205	4.200310671358427	POINT (4.200310671358427 35.1300205)	1.0	83.6976407526	409.647	NA	NA	NA	0.20431649872353513	0.0	0.0	2000.0	2016.0	8.101359999999998e-05	97.0	8.101359999999998e-05	#ff0000	5123.080599999999	97.0	2016.0	16.0	0.0	Algeria (2000:2016) Algeria3	Algeria (2000:2016) Algeria3	8.101359999999998e-05	2.0383300000000002e-05
GCA_004023595.1_ASM402359v1_genomic	2514	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209181	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	42.4804953	85.4633464		terminal	7.077e-07	100.0	HIGH	-16	NA	NA	China	Xinjiang	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	8.0	2.9889751962	704.886	NA	NA	NA	0.00424036680569624	0.0	0.0	2005.0	2005.0	6.6804e-05	161.0	6.6804e-05	#b3f396	5112.080899999999	161.0	2005.0	0.0	0.0	China (2005.0) 2514	China (2005.0) 2514	6.6804e-05	8.5051e-06
GCA_001294915.1_ASM129491v1_genomic	C-346	1976.0	-45	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03861512	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	Asia	1976.0	45.0	0.0	40.918594	43.8403536		terminal	4.718e-07	100.0	HIGH	-45	NA	NA	Armenia	Shirak Province	0.PE	0.PE2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.7696272	44.6736646	40.918594	43.8403536	POINT (43.8403536 40.918594)	1.0	1.9926501308	184.497	NA	NA	NA	0.01080044732868285	0.0	0.0	1976.0	1976.0	7.78997e-05	12.0	7.78997e-05	#4c4ffc	5083.085	12.0	1976.0	0.0	0.0	Armenia (1976.0) C-346	Armenia (1976.0) C-346	7.78997e-05	7.58831e-05
GCA_001295025.1_ASM129502v1_genomic	I-2239	1972.0	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN03861510	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	Asia	1972.0	49.0	0.0	48.5470083	89.8549358		terminal	2.5951e-06	100.0	HIGH	-49	NA	NA	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	3.0	10.9604204206	299.956	NA	NA	NA	0.036540093949112534	0.0	0.0	1972.0	1972.0	5.68821e-05	30.0	5.68821e-05	#4c4ffc	5079.082	30.0	1972.0	0.0	0.0	Mongolia (1972.0) I-2239	Mongolia (1972.0) I-2239	5.68821e-05	5.48655e-05
GCA_001294905.1_ASM129490v1_genomic	C-291	1971.0	-50	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.70500981655712	Caucasica	0.PE	0.PE2	SAMN03861503	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	Asia	1971.0	50.0	0.0	40.606553399999996	46.70500981655712		terminal	4.718e-07	100.0	HIGH	-50	NA	NA	Azerbaijan	Goranboy District	0.PE	0.PE2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)	2.0	1.9926501308	115.249	NA	NA	NA	0.017289955928467927	80.30388828373223	1.3884506893103423	1971.0	1971.0	7.79654e-05	17.0	7.79654e-05	#4c4ffc	5078.084599999999	17.0	1971.0	0.0	0.0	Azerbaijan (1971.0) C-291	Azerbaijan (1971.0) C-291	7.79654e-05	7.59488e-05
GCA_001295115.1_ASM129511v1_genomic	A-513	1961.0	-60	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN03861486	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	Europe	1961.0	60.0	0.0	50.7114101	86.8572186		terminal	1.4155e-06	100.0	HIGH	-60	NA	NA	Russia	Altai Republic	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	5.0	5.978372743	60.8496	NA	NA	NA	0.09824834909350268	0.0	0.0	1961.0	1961.0	5.766960000000001e-05	28.0	5.766960000000001e-05	#4c4ffc	5068.0826	28.0	1961.0	0.0	0.0	Russia (1961.0) A-513	Russia (1961.0) A-513	5.766960000000001e-05	5.5653000000000004e-05
GCA_001294975.1_ASM129497v1_genomic	A-1804	1980.0	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN03861481	KEEP: Assembly Modern Kislichkina 2015 Keller 2019 Placement	0.0	Asia	1980.0	41.0	0.0	42.4451869	72.14310491939636		terminal	1.29925e-05	100.0	HIGH	-41	NA	NA	Kyrgyzstan	Talas Region	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.5089324	74.724091	42.4451869	72.14310491939636	POINT (72.14310491939636 42.4451869)	2.0	54.873901705	1072.01	NA	NA	NA	0.05118786364399586	8.061725221348809	0.4126624913657651	1980.0	1980.0	6.23381e-05	26.0	6.23381e-05	#4c4ffc	5087.078	26.0	1980.0	0.0	0.0	Kyrgyzstan (1980.0) A-1804	Kyrgyzstan (1980.0) A-1804	6.23381e-05	6.03215e-05
GCA_001294885.1_ASM129488v1_genomic	5307-Gis	1979.0	-42	Tajikistan	Sughd Province	38.62817329999999	70.8156541	39.35486020000001	68.8268012	Hissarica	0.PE	0.PE4h	SAMN03839878	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	Asia	1979.0	42.0	0.0	39.35486020000001	68.8268012		terminal	1.93008e-05	100.0	HIGH	-42	NA	NA	Tajikistan	Sughd Province	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.62817329999999	70.8156541	39.35486020000001	68.8268012	POINT (68.82680120000001 39.35486020000001)	1.0	81.5170446048	1071.01	NA	NA	NA	0.0761123095067273	0.0	0.0	1979.0	1979.0	6.864640000000001e-05	25.0	6.864640000000001e-05	#4c4ffc	5086.078	25.0	1979.0	0.0	0.0	Tajikistan (1979.0) 5307-Gis	Tajikistan (1979.0) 5307-Gis	6.864640000000001e-05	6.66298e-05
GCA_001294805.1_ASM129480v1_genomic	I-3134	1984.0	-37	Mongolia	Bayankhongor	46.8250388	103.8499736	46.18084675	100.67009765478292	Microtus	0.PE	0.PE4m	SAMN03839877	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0.0	Asia	1984.0	37.0	0.0	46.18084675	100.67009765478292		terminal	3.0031e-06	100.0	HIGH	-37	NA	NA	Mongolia	Bayankhongor	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	46.18084675	100.67009765478292	POINT (100.6700976547829 46.18084675)	1.0	12.6836108686	440.263	NA	NA	NA	0.02880916831212253	88.751650544483	2.556861238514692	1984.0	1984.0	5.7565800000000004e-05	22.0	5.7565800000000004e-05	#4c4ffc	5091.083	22.0	1984.0	0.0	0.0	Mongolia (1984.0) I-3134	Mongolia (1984.0) I-3134	5.7565800000000004e-05	5.55492e-05
GCA_002981915.1_ASM298191v1_genomic	I-3190	1986.0	-35	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625966	KEEP: Assembly Modern Kislichkina 2018b Keller 2019	0.0	Asia	1986.0	35.0	0.0	43.282363	104.1133864		terminal	3.5387e-06	100.0	HIGH	-35	NA	NA	Mongolia	Ömnögovi	0.PE	0.PE5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.8250388	103.8499736	43.282363	104.1133864	POINT (104.1133864 43.282363)	1.0	14.945720682200001	165.55	NA	NA	NA	0.09027919469767443	0.0	0.0	1986.0	1986.0	6.11285e-05	33.0	6.11285e-05	#4c4ffc	5093.0816	33.0	1986.0	0.0	0.0	Mongolia (1986.0) I-3190	Mongolia (1986.0) I-3190	6.11285e-05	5.91119e-05
GCA_003074535.1_ASM307453v1_genomic	5M	1952.0	-69	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN08866745	KEEP: Assembly Modern Kutyrev 2018 Keller 2019 Placement	0.0	Asia	1952.0	69.0	0.0	42.06103415	78.17073232346421		terminal	2.359e-07	100.0	HIGH	-69	NA	NA	Kyrgyzstan	Issyk-Kul Region	0.ANT	0.ANT5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.5089324	74.724091	42.06103415	78.17073232346421	POINT (78.17073232346421 42.06103415)	3.0	0.9963250654	62.3132	NA	NA	NA	0.01598898893653351	0.0	0.0	1952.0	1952.0	5.4217500000000014e-05	44.0	5.4217500000000014e-05	#1996f3	5059.081999999999	44.0	1952.0	0.0	0.0	Kyrgyzstan (1952.0) 5M	Kyrgyzstan (1952.0) 5M	5.4217500000000014e-05	1.53123e-05
GCA_003074335.1_ASM307433v1_genomic	44	1966.0	-55	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN05225380	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Asia	1966.0	55.0	0.0	40.606553399999996	46.70500981655712		terminal	1.4155e-06	100.0	HIGH	-55	NA	NA	Azerbaijan	Goranboy District	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	POINT (46.70500981655712 40.6065534)	2.0	5.978372743	95.6372	NA	NA	NA	0.06251095539183497	0.0	0.0	1966.0	1966.0	6.895089999999998e-05	174.0	6.895089999999998e-05	#b3f396	5073.08072	174.0	1966.0	0.0	0.0	Azerbaijan (1966.0) 44	Azerbaijan (1966.0) 44	6.895089999999998e-05	1.0652e-05
GCA_003074255.1_ASM307425v1_genomic	1454	2012.0	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT1	SAMN05225371	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4.0	Europe	2012.0	9.0	0.0	50.7114101	86.8572186		terminal	1.5292e-06	100.0	HIGH	-9	NA	NA	Russia	Altai Republic	4.ANT	4.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	5.0	6.458585375199999	149.337	NA	NA	NA	0.04324839373497526	76.65799841583578	3.3153352984231748	2012.0	2012.0	5.66379e-05	121.0	5.66379e-05	#4df3ce	5119.0815999999995	121.0	2012.0	0.0	0.0	Russia (2012.0) 1454	Russia (2012.0) 1454	5.66379e-05	7.7756e-06
GCA_002005285.1_ASM200528v1_genomic	195/P	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Antiqua	2.ANT	2.ANT1	SAMN06161235	KEEP: Assembly Modern Placement	2.0	Asia	1924.0	97.0	26.0	18.906835600000004	75.6741579		terminal	9.437e-07	100.0	HIGH	-123	{71,123}	{-123,-71}	India	Maharashtra	2.ANT	2.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.3511148	78.6677428	18.906835600000004	75.6741579	POINT (75.6741579 18.9068356)	2.0	3.9857226122	107.749	NA	NA	NA	0.03699080838058822	339.7053331901339	12.565974885900118	1898.0	1950.0	6.396339999999998e-05	135.0	6.396339999999998e-05	#80ffb4	5005.080899999999	135.0	1898.0	0.0	52.0	India (1898:1950) 195/P	India (1898:1950) 195/P	6.396339999999998e-05	1.06187e-05
GCA_003074415.1_ASM307441v1_genomic	3551	1979.0	-42	Armenia	Gegharkunik Province	40.7696272	44.6736646	40.3030726	45.375739	Caucasica	0.PE	0.PE2	SAMN05225437	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0.0	Asia	1979.0	42.0	0.0	40.3030726	45.375739		terminal	3.0669e-06	100.0	HIGH	-42	NA	NA	Armenia	Gegharkunik Province	0.PE	0.PE2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.7696272	44.6736646	40.3030726	45.375739	POINT (45.375739 40.3030726)	1.0	12.9530705514	194.68	NA	NA	NA	0.06653518877850832	0.0	0.0	1979.0	1979.0	7.91451e-05	15.0	7.91451e-05	#4c4ffc	5086.085	15.0	1979.0	0.0	0.0	Armenia (1979.0) 3551	Armenia (1979.0) 3551	7.91451e-05	7.712849999999999e-05
GCA_003074375.1_ASM307437v1_genomic	261	1955.0	-66	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Asia	1955.0	66.0	0.0	40.3754434	49.8326748		terminal	7.077e-07	100.0	HIGH	-66	NA	NA	Azerbaijan	Baku	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.3936294	47.7872508	40.3754434	49.8326748	POINT (49.8326748 40.3754434)	1.0	2.9889751962	48.3985	NA	NA	NA	0.061757599847102704	0.0	0.0	1955.0	1955.0	6.826669999999998e-05	176.0	6.826669999999998e-05	#b3f396	5062.08072	176.0	1955.0	0.0	0.0	Azerbaijan (1955.0) 261	Azerbaijan (1955.0) 261	6.826669999999998e-05	9.9678e-06
GCA_003074355.1_ASM307435v1_genomic	1240	1967.0	-54	Azerbaijan	Fizuli District	40.3936294	47.7872508	39.58356755	47.3806998083944	Medievalis	2.MED	2.MED1	SAMN05225431	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Asia	1967.0	54.0	0.0	39.58356755	47.3806998083944		terminal	2.359e-07	100.0	HIGH	-54	NA	NA	Azerbaijan	Fizuli District	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.3936294	47.7872508	39.58356755	47.3806998083944	POINT (47.3806998083944 39.58356755)	1.0	0.9963250654	60.3985	NA	NA	NA	0.016495857767990927	227.54553325432843	3.7535587523050515	1967.0	1967.0	6.779489999999998e-05	175.0	6.779489999999998e-05	#b3f396	5074.08072	175.0	1967.0	0.0	0.0	Azerbaijan (1967.0) 1240	Azerbaijan (1967.0) 1240	6.779489999999998e-05	9.496e-06
GCA_003074295.1_ASM307429v1_genomic	244	1967.0	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.20931970000001	46.80226270000001	61.6597098	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Asia	1967.0	54.0	0.0	46.80226270000001	61.6597098		terminal	2.3591e-06	100.0	HIGH	-54	NA	NA	Kazakhstan	Kyzylorda Province	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.2286086	65.20931970000001	46.80226270000001	61.6597098	POINT (61.6597098 46.80226270000001)	1.0	9.9636730046	666.886	NA	NA	NA	0.014940594051457073	194.24517299677177	2.9021382761998185	1967.0	1967.0	6.79836e-05	160.0	6.79836e-05	#b3f396	5074.080899999999	160.0	1967.0	0.0	0.0	Kazakhstan (1967.0) 244	Kazakhstan (1967.0) 244	6.79836e-05	9.684699999999999e-06
GCA_003074275.1_ASM307427v1_genomic	C-627	1986.0	-35	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED0	SAMN05225373	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Europe	1986.0	35.0	0.0	43.44282860000001	43.4204809		terminal	8.257e-06	100.0	HIGH	-35	NA	NA	Russia	Kabardino-Balkaria	2.MED	2.MED0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	43.44282860000001	43.4204809	POINT (43.4204809 43.44282860000001)	2.0	34.873489042	426.296	NA	NA	NA	0.0818058087385291	0.0	0.0	1986.0	1986.0	7.56094e-05	144.0	7.56094e-05	#b3f396	5093.0819	144.0	1986.0	0.0	0.0	Russia (1986.0) C-627	Russia (1986.0) C-627	7.56094e-05	1.7310500000000003e-05
GCA_003086015.1_ASM308601v1_genomic	M-1944	2012.0	-9	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05162583	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4.0	Europe	2012.0	9.0	0.0	51.4017149	93.8582593		terminal	2.6998e-06	100.0	HIGH	-9	NA	NA	Russia	Tuva Republic	4.ANT	4.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	51.4017149	93.8582593	POINT (93.8582593 51.4017149)	2.0	11.4026214988	149.337	NA	NA	NA	0.07635496560664806	0.0	0.0	2012.0	2012.0	5.78085e-05	122.0	5.78085e-05	#4df3ce	5119.0815999999995	122.0	2012.0	0.0	0.0	Russia (2012.0) M-1944	Russia (2012.0) M-1944	5.78085e-05	8.946199999999999e-06
GCA_003085975.1_ASM308597v1_genomic	1530	2014.0	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580	KEEP: Assembly Modern	2.0	Europe	2014.0	7.0	0.0	50.7114101	86.8572186		terminal	2.36e-08	100.0	HIGH	-7	NA	NA	Russia	Altai Republic	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	5.0	0.09967474159999999	24.0	NA	NA	NA	0.004153114233333333	25959.607993916317	107.81321745128763	2014.0	2014.0	6.854979999999997e-05	188.0	6.854979999999997e-05	#b3f396	5121.081159999999	188.0	2014.0	0.0	0.0	Russia (2014.0) 1530	Russia (2014.0) 1530	6.854979999999997e-05	1.0250899999999995e-05
GCA_003086055.1_ASM308605v1_genomic	595	2014.0	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	Europe	2014.0	7.0	0.0	47.1878186	47.608851		terminal	2.359e-07	100.0	HIGH	-7	NA	NA	Russia	Astrakhan Oblast	2.MED	2.MED1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	47.1878186	47.608851	POINT (47.608851 47.1878186)	3.0	0.9963250654	7.75311	NA	NA	NA	0.12850650453817886	0.0	0.0	2014.0	2014.0	6.850259999999998e-05	190.0	6.850259999999998e-05	#b3f396	5121.081129999999	190.0	2014.0	0.0	0.0	Russia (2014.0) 595	Russia (2014.0) 595	6.850259999999998e-05	1.0203699999999997e-05
GCA_003085895.1_ASM308589v1_genomic	I-2998	1982.0	-39	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150068	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0.0	Europe	1982.0	39.0	0.0	50.7114101	86.8572186		terminal	2.36e-08	100.0	HIGH	-39	NA	NA	Russia	Altai Republic	0.PE	0.PE4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	5.0	0.09967474159999999	81.8496	NA	NA	NA	0.001217779214559387	0.0	0.0	1982.0	1982.0	5.6277700000000005e-05	29.0	5.6277700000000005e-05	#4c4ffc	5089.0826	29.0	1982.0	0.0	0.0	Russia (1982.0) I-2998	Russia (1982.0) I-2998	5.6277700000000005e-05	5.42611e-05
GCA_002412245.1_Y.pestis_A-1691_genomic	A-1691	1971.0	-50	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05150065	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0.0	Asia	1971.0	50.0	0.0	42.06103415	78.17073232346421		terminal	4.9542e-06	100.0	HIGH	-50	NA	NA	Kyrgyzstan	Issyk-Kul Region	0.ANT	0.ANT5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.5089324	74.724091	42.06103415	78.17073232346421	POINT (78.17073232346421 42.06103415)	3.0	20.9240934252	279.382	NA	NA	NA	0.07489420730469393	0.0	0.0	1971.0	1971.0	5.799210000000001e-05	43.0	5.799210000000001e-05	#1996f3	5078.081799999999	43.0	1971.0	0.0	0.0	Kyrgyzstan (1971.0) A-1691	Kyrgyzstan (1971.0) A-1691	5.799210000000001e-05	1.9086900000000002e-05
GCA_002412225.1_Y.pestis_A-1486_genomic	A-1486	1966.0	-55	Kyrgyzstan	Osh Region	41.5089324	74.724091	40.1537925	73.35273504013053	Antiqua	0.ANT	0.ANT3	SAMN05149973	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0.0	Asia	1966.0	55.0	0.0	40.1537925	73.35273504013053		terminal	1.4155e-06	100.0	HIGH	-55	NA	NA	Kyrgyzstan	Osh Region	0.ANT	0.ANT3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.5089324	74.724091	40.1537925	73.35273504013053	POINT (73.35273504013053 40.1537925)	1.0	5.978372743	75.2752	NA	NA	NA	0.07942021732257105	0.0	0.0	1966.0	1966.0	5.37692e-05	51.0	5.37692e-05	#1996f3	5073.0818	51.0	1966.0	0.0	0.0	Kyrgyzstan (1966.0) A-1486	Kyrgyzstan (1966.0) A-1486	5.37692e-05	1.4864e-05
