sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_sub_year	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
GCA_009670115.1_ASM967011v1_genomic	42072	1992.0	-29	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722897	KEEP: Assembly Modern	0.0	Asia	1992.0	29.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-29	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	5.66703	NA	NA	NA	4.164438868331384e-09	0.01761182008918252	0.0	0.0	1992.0	1992.0	5.449099999999997e-05	122.0	5.449099999999997e-05	#1996f3	5248.917279999999	122.0	1992.0	0.0	0.0	China (1992.0) 42072	China (1992.0) 42072	5.449099999999997e-05	1.186289999999999e-05
GCA_009667895.1_ASM966789v1_genomic	42071	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722896	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-30	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	8.44019	NA	NA	NA	2.7961455844003513e-09	0.011825173698696357	0.0	0.0	1991.0	1991.0	5.397269999999997e-05	117.0	5.397269999999997e-05	#1996f3	5247.917279999999	117.0	1991.0	0.0	0.0	China (1991.0) 42071	China (1991.0) 42071	5.397269999999997e-05	1.1344599999999991e-05
GCA_009670135.1_ASM967013v1_genomic	42070	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722895	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-30	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	48.0872	NA	NA	NA	4.899432697266632e-09	0.020720181021144916	0.0	0.0	1991.0	1991.0	5.404309999999999e-05	109.0	5.404309999999999e-05	#1996f3	5247.917279999999	109.0	1991.0	0.0	0.0	China (1991.0) 42070	China (1991.0) 42070	5.404309999999999e-05	1.1414999999999997e-05
GCA_009670155.1_ASM967015v1_genomic	42069	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722894	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-30	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	8.44019	NA	NA	NA	2.7961455844003513e-09	0.011825173698696357	0.0	0.0	1991.0	1991.0	5.397269999999997e-05	118.0	5.397269999999997e-05	#1996f3	5247.917279999999	118.0	1991.0	0.0	0.0	China (1991.0) 42069	China (1991.0) 42069	5.397269999999997e-05	1.1344599999999991e-05
GCA_009670105.1_ASM967010v1_genomic	42068	1989.0	-32	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722893	KEEP: Assembly Modern	0.0	Asia	1989.0	32.0	0.0	42.4804953	85.4633464	Non-Human		terminal	0.0	100.0	HIGH	-32	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0	7.98274	NA	NA	NA	0.0	0.0	0.0	0.0	1989.0	1989.0	5.4184699999999976e-05	148.0	5.4184699999999976e-05	#1996f3	5245.917129	148.0	1989.0	0.0	0.0	China (1989.0) 42068	China (1989.0) 42068	5.4184699999999976e-05	1.1556599999999992e-05
GCA_009670185.1_ASM967018v1_genomic	42065	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722892	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-33	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	17.2672	NA	NA	NA	2.7282941067457378e-08	0.11538223150250186	0.0	0.0	1988.0	1988.0	5.550449999999994e-05	180.0	5.550449999999994e-05	#1996f3	5244.917113	180.0	1988.0	0.0	0.0	China (1988.0) 42065	China (1988.0) 42065	5.550449999999994e-05	1.2876399999999979e-05
GCA_009670205.1_ASM967020v1_genomic	42064	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722891	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-33	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	18.9004	NA	NA	NA	1.248650822204821e-09	0.005280666694884764	0.0	0.0	1988.0	1988.0	5.434989999999996e-05	163.0	5.434989999999996e-05	#1996f3	5244.917189000001	163.0	1988.0	0.0	0.0	China (1988.0) 42064	China (1988.0) 42064	5.434989999999996e-05	1.1721799999999987e-05
GCA_009670225.1_ASM967022v1_genomic	42063	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722890	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	16.539	NA	NA	NA	2.8484188886873446e-08	0.12046242625309872	0.0	0.0	1987.0	1987.0	5.541009999999995e-05	174.0	5.541009999999995e-05	#1996f3	5243.917159	174.0	1987.0	0.0	0.0	China (1987.0) 42063	China (1987.0) 42063	5.541009999999995e-05	1.2781999999999982e-05
GCA_009670235.1_ASM967023v1_genomic	42062	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722889	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	16.539	NA	NA	NA	1.4245117600822298e-08	0.060243998355402374	0.0	0.0	1987.0	1987.0	5.519819999999995e-05	175.0	5.519819999999995e-05	#1996f3	5243.917159	175.0	1987.0	0.0	0.0	China (1987.0) 42062	China (1987.0) 42062	5.519819999999995e-05	1.2570099999999982e-05
GCA_009670245.1_ASM967024v1_genomic	42061	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722888	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	24.2666	NA	NA	NA	1.9413514872293605e-08	0.08210165691938713	0.0	0.0	1987.0	1987.0	5.42078e-05	104.0	5.42078e-05	#1996f3	5243.917199999999	104.0	1987.0	0.0	0.0	China (1987.0) 42061	China (1987.0) 42061	5.42078e-05	1.1579699999999999e-05
GCA_009667925.1_ASM966792v1_genomic	42060	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722887	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	16.2672	NA	NA	NA	1.4507721058325957e-09	0.006135457411232419	0.0	0.0	1987.0	1987.0	5.503339999999994e-05	178.0	5.503339999999994e-05	#1996f3	5243.917113	178.0	1987.0	0.0	0.0	China (1987.0) 42060	China (1987.0) 42060	5.503339999999994e-05	1.240529999999998e-05
GCA_009670285.1_ASM967028v1_genomic	42059	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722886	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	16.539	NA	NA	NA	1.4245117600822298e-08	0.060243998355402374	0.0	0.0	1987.0	1987.0	5.5245399999999944e-05	176.0	5.5245399999999944e-05	#1996f3	5243.917159	176.0	1987.0	0.0	0.0	China (1987.0) 42059	China (1987.0) 42059	5.5245399999999944e-05	1.261729999999998e-05
GCA_009670305.1_ASM967030v1_genomic	42058	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722885	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	16.539	NA	NA	NA	2.8484188886873446e-08	0.12046242625309872	0.0	0.0	1987.0	1987.0	5.5480899999999945e-05	177.0	5.5480899999999945e-05	#1996f3	5243.917159	177.0	1987.0	0.0	0.0	China (1987.0) 42058	China (1987.0) 42058	5.5480899999999945e-05	1.285279999999998e-05
GCA_009670345.1_ASM967034v1_genomic	42057	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722884	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human		terminal	0.0	100.0	HIGH	-34	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0	4.0	NA	NA	NA	0.0	0.0	0.0	0.0	1987.0	1987.0	5.4184699999999976e-05	150.0	5.4184699999999976e-05	#1996f3	5243.917129	150.0	1987.0	0.0	0.0	China (1987.0) 42057	China (1987.0) 42057	5.4184699999999976e-05	1.1556599999999992e-05
GCA_009667935.1_ASM966793v1_genomic	42056	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722883	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	9.423e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	3.9850790454	16.9004	NA	NA	NA	5.575607677924782e-08	0.23579791279496343	0.0	0.0	1986.0	1986.0	5.5315799999999956e-05	164.0	5.5315799999999956e-05	#1996f3	5242.917189000001	164.0	1986.0	0.0	0.0	China (1986.0) 42056	China (1986.0) 42056	5.5315799999999956e-05	1.2687699999999985e-05
GCA_009670355.1_ASM967035v1_genomic	42055	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722882	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	7.067e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	2.9887035566000004	44.5673	NA	NA	NA	1.585691751575707e-08	0.06706045815205319	0.0	0.0	1986.0	1986.0	5.4443399999999994e-05	129.0	5.4443399999999994e-05	#1996f3	5242.9171799999995	129.0	1986.0	0.0	0.0	China (1986.0) 42055	China (1986.0) 42055	5.4443399999999994e-05	1.1815299999999998e-05
GCA_009670325.1_ASM967032v1_genomic	42054	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722881	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	30.0008	NA	NA	NA	7.866456894482813e-10	0.003326801711954348	0.0	0.0	1986.0	1986.0	5.383109999999999e-05	134.0	5.383109999999999e-05	#1996f3	5242.917189	134.0	1986.0	0.0	0.0	China (1986.0) 42054	China (1986.0) 42054	5.383109999999999e-05	1.1202999999999996e-05
GCA_009667885.1_ASM966788v1_genomic	42053	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722880	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	26.8431	NA	NA	NA	8.776929639274152e-09	0.037118495583595035	0.0	0.0	1986.0	1986.0	5.404309999999999e-05	131.0	5.404309999999999e-05	#1996f3	5242.917169	131.0	1986.0	0.0	0.0	China (1986.0) 42053	China (1986.0) 42053	5.404309999999999e-05	1.1414999999999997e-05
GCA_009670385.1_ASM967038v1_genomic	42052	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722879	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	28.7649	NA	NA	NA	1.6377599087777115e-08	0.06926247154692003	0.0	0.0	1986.0	1986.0	5.4349399999999985e-05	113.0	5.4349399999999985e-05	#1996f3	5242.917279999999	113.0	1986.0	0.0	0.0	China (1986.0) 42052	China (1986.0) 42052	5.4349399999999985e-05	1.1721299999999994e-05
GCA_009667945.1_ASM966794v1_genomic	42051	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722878	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	12.4974	NA	NA	NA	1.8851921199609518e-08	0.07972662224142621	0.0	0.0	1986.0	1986.0	5.4632699999999956e-05	166.0	5.4632699999999956e-05	#1996f3	5242.917189000001	166.0	1986.0	0.0	0.0	China (1986.0) 42051	China (1986.0) 42051	5.4632699999999956e-05	1.2004599999999985e-05
GCA_009670415.1_ASM967041v1_genomic	42050	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722877	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	16.9004	NA	NA	NA	2.7875079879766157e-08	0.11788644456935929	0.0	0.0	1986.0	1986.0	5.4797399999999964e-05	162.0	5.4797399999999964e-05	#1996f3	5242.917189000001	162.0	1986.0	0.0	0.0	China (1986.0) 42050	China (1986.0) 42050	5.4797399999999964e-05	1.2169299999999987e-05
GCA_009667985.1_ASM966798v1_genomic	42049	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722876	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human		terminal	9.423e-07	100.0	HIGH	-35	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	3.9850790454	16.9004	NA	NA	NA	5.575607677924782e-08	0.23579791279496343	0.0	0.0	1986.0	1986.0	5.519779999999997e-05	156.0	5.519779999999997e-05	#1996f3	5242.917189000001	156.0	1986.0	0.0	0.0	China (1986.0) 42049	China (1986.0) 42049	5.519779999999997e-05	1.2569699999999989e-05
GCA_009670395.1_ASM967039v1_genomic	42047	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722875	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-37	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	10.896	NA	NA	NA	4.3236049926578556e-08	0.18284949227239353	0.0	0.0	1984.0	1984.0	5.475019999999997e-05	159.0	5.475019999999997e-05	#1996f3	5240.917149	159.0	1984.0	0.0	0.0	China (1984.0) 42047	China (1984.0) 42047	5.475019999999997e-05	1.2122099999999989e-05
GCA_009670445.1_ASM967044v1_genomic	42046	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722874	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-37	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	21.2666	NA	NA	NA	1.1097213470888623e-09	0.0046931203295308135	0.0	0.0	1984.0	1984.0	5.3760299999999994e-05	105.0	5.3760299999999994e-05	#1996f3	5240.917199999999	105.0	1984.0	0.0	0.0	China (1984.0) 42046	China (1984.0) 42046	5.3760299999999994e-05	1.1132199999999998e-05
GCA_009670465.1_ASM967046v1_genomic	42045	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722873	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.356e-07	100.0	HIGH	-37	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	10.8883	NA	NA	NA	2.163790490710212e-08	0.09150882036681576	0.0	0.0	1984.0	1984.0	5.437309999999998e-05	140.0	5.437309999999998e-05	#1996f3	5240.917229	140.0	1984.0	0.0	0.0	China (1984.0) 42045	China (1984.0) 42045	5.437309999999998e-05	1.1744999999999993e-05
GCA_009670485.1_ASM967048v1_genomic	42044	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722872	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-37	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	14.9004	NA	NA	NA	1.5838500979839467e-09	0.006698257281683714	0.0	0.0	1984.0	1984.0	5.4113899999999983e-05	145.0	5.4113899999999983e-05	#1996f3	5240.917189000001	145.0	1984.0	0.0	0.0	China (1984.0) 42044	China (1984.0) 42044	5.4113899999999983e-05	1.1485799999999994e-05
GCA_009670475.1_ASM967047v1_genomic	42043	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722871	KEEP: Assembly Modern	0.0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human		terminal	4.711e-07	100.0	HIGH	-38	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	1.9923280678	48.0066	NA	NA	NA	9.813234013656456e-09	0.04150112834068649	0.0	0.0	1983.0	1983.0	5.39722e-05	103.0	5.39722e-05	#1996f3	5239.917199999999	103.0	1983.0	0.0	0.0	China (1983.0) 42043	China (1983.0) 42043	5.39722e-05	1.1344099999999999e-05
GCA_009670515.1_ASM967051v1_genomic	42042	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722870	KEEP: Assembly Modern	0.0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human		terminal	9.423e-07	100.0	HIGH	-38	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	3.9850790454	51.8742	NA	NA	NA	1.8165099413581316e-08	0.07682198559977792	0.0	0.0	1983.0	1983.0	5.4678999999999996e-05	106.0	5.4678999999999996e-05	#1996f3	5239.9171799999995	106.0	1983.0	0.0	0.0	China (1983.0) 42042	China (1983.0) 42042	5.4678999999999996e-05	1.2050899999999998e-05
GCA_009670545.1_ASM967054v1_genomic	42040	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722869	KEEP: Assembly Modern	0.0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human		terminal	0.0	100.0	HIGH	-38	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	1983.0	1983.0	5.4184699999999976e-05	151.0	5.4184699999999976e-05	#1996f3	5239.917129	151.0	1983.0	0.0	0.0	China (1983.0) 42040	China (1983.0) 42040	5.4184699999999976e-05	1.1556599999999992e-05
GCA_009670565.1_ASM967056v1_genomic	42039	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722868	KEEP: Assembly Modern	0.0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-38	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	40.0872	NA	NA	NA	5.887165978167594e-10	0.0024897401863936616	0.0	0.0	1983.0	1983.0	5.378389999999999e-05	107.0	5.378389999999999e-05	#1996f3	5239.917279999999	107.0	1983.0	0.0	0.0	China (1983.0) 42039	China (1983.0) 42039	5.378389999999999e-05	1.1155799999999997e-05
GCA_009670575.1_ASM967057v1_genomic	42038	1983.0	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722867	KEEP: Assembly Modern	0.0	Asia	1983.0	38.0	0.0	42.4804953	85.4633464	Non-Human		terminal	2.36e-08	100.0	HIGH	-38	NA	NA	China	Xinjiang	0.ANT	0.ANT1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	10.6291	NA	NA	NA	2.220319688402593e-09	0.00938994955358403	0.0	0.0	1983.0	1983.0	5.413749999999998e-05	141.0	5.413749999999998e-05	#1996f3	5239.917189	141.0	1983.0	0.0	0.0	China (1983.0) 42038	China (1983.0) 42038	5.413749999999998e-05	1.1509399999999994e-05
