sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain
GCA_009670015.1_ASM967001v1_genomic	42077	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722900	KEEP: Assembly Modern	0.0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4090299999999986e-05	NA	1.1462199999999995e-05	terminal	2.356e-07	0.0		LOW	-27	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	36.7661	6.408077005719942e-09	0.027100385648736198	1994.0	1994.0	5.4090299999999986e-05	111.0	5.4090299999999986e-05	5251.005730000001	111.0	1994.0	0.0	0.0	China (1994.0) 42077	China (1994.0) 42077
GCA_009670055.1_ASM967005v1_genomic	42075	1993.0	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722899	KEEP: Assembly Modern	0.0	Asia	1993.0	28.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum altaicus	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.449099999999997e-05	NA	1.186289999999999e-05	terminal	2.36e-08	0.0		LOW	-28	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	6.66734	3.539642496107893e-09	0.014969495001004899	1993.0	1993.0	5.449099999999997e-05	121.0	5.449099999999997e-05	5250.005720000001	121.0	1993.0	0.0	0.0	China (1993.0) 42075	China (1993.0) 42075
GCA_009670075.1_ASM967007v1_genomic	42074	1993.0	-28	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722898	KEEP: Assembly Modern	0.0	Asia	1993.0	28.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.390189999999998e-05	NA	1.1273799999999995e-05	terminal	2.36e-08	0.0		LOW	-28	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	26.0803	9.048975663623501e-10	0.003826900488107882	1993.0	1993.0	5.390189999999998e-05	115.0	5.390189999999998e-05	5250.00578	115.0	1993.0	0.0	0.0	China (1993.0) 42074	China (1993.0) 42074
GCA_009670115.1_ASM967011v1_genomic	42072	1992.0	-29	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722897	KEEP: Assembly Modern	0.0	Asia	1992.0	29.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla luculenta	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.449099999999997e-05	NA	1.186289999999999e-05	terminal	2.36e-08	0.0		LOW	-29	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	5.66734	4.1642110760956636e-09	0.01761085673349402	1992.0	1992.0	5.449099999999997e-05	122.0	5.449099999999997e-05	5249.005720000001	122.0	1992.0	0.0	0.0	China (1992.0) 42072	China (1992.0) 42072
GCA_009667895.1_ASM966789v1_genomic	42071	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722896	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.397269999999997e-05	NA	1.1344599999999993e-05	terminal	2.36e-08	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	8.44047	2.7960528264421296e-09	0.011824781416200757	1991.0	1991.0	5.397269999999997e-05	117.0	5.397269999999997e-05	5248.00575	117.0	1991.0	0.0	0.0	China (1991.0) 42071	China (1991.0) 42071
GCA_009670135.1_ASM967013v1_genomic	42070	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722895	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.404309999999999e-05	NA	1.1414999999999995e-05	terminal	2.356e-07	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	48.0892	4.899228932899695e-09	0.020719319281668234	1991.0	1991.0	5.404309999999999e-05	109.0	5.404309999999999e-05	5248.005730000002	109.0	1991.0	0.0	0.0	China (1991.0) 42070	China (1991.0) 42070
GCA_009670155.1_ASM967015v1_genomic	42069	1991.0	-30	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722894	KEEP: Assembly Modern	0.0	Asia	1991.0	30.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.397269999999997e-05	NA	1.1344599999999993e-05	terminal	2.36e-08	0.0		LOW	-30	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	8.44047	2.7960528264421296e-09	0.011824781416200757	1991.0	1991.0	5.397269999999997e-05	118.0	5.397269999999997e-05	5248.00575	118.0	1991.0	0.0	0.0	China (1991.0) 42069	China (1991.0) 42069
GCA_009670105.1_ASM967010v1_genomic	42068	1989.0	-32	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722893	KEEP: Assembly Modern	0.0	Asia	1989.0	32.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.418469999999998e-05	NA	1.1556599999999992e-05	terminal	0.0	0.0		LOW	-32	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0	7.98301	0.0	0.0	1989.0	1989.0	5.4184699999999976e-05	148.0	5.4184699999999976e-05	5246.005762000001	148.0	1989.0	0.0	0.0	China (1989.0) 42068	China (1989.0) 42068
GCA_009670185.1_ASM967018v1_genomic	42065	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722892	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.5504499999999936e-05	NA	1.287639999999998e-05	terminal	4.711e-07	0.0		LOW	-33	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	17.2681	2.728151910169619e-08	0.11537621786994515	1988.0	1988.0	5.550449999999994e-05	180.0	5.550449999999994e-05	5245.005760000001	180.0	1988.0	0.0	0.0	China (1988.0) 42065	China (1988.0) 42065
GCA_009670205.1_ASM967020v1_genomic	42064	1988.0	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722891	KEEP: Assembly Modern	0.0	Asia	1988.0	33.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.434989999999996e-05	NA	1.1721799999999988e-05	terminal	2.36e-08	0.0		LOW	-33	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	18.9013	1.2485913667313888e-09	0.005280415251860984	1988.0	1988.0	5.434989999999996e-05	163.0	5.434989999999996e-05	5245.005752000001	163.0	1988.0	0.0	0.0	China (1988.0) 42064	China (1988.0) 42064
GCA_009670225.1_ASM967022v1_genomic	42063	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722890	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.541009999999995e-05	NA	1.2781999999999984e-05	terminal	4.711e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	16.5398	2.8482811158538796e-08	0.1204565997049541	1987.0	1987.0	5.541009999999995e-05	174.0	5.541009999999995e-05	5244.005702	174.0	1987.0	0.0	0.0	China (1987.0) 42063	China (1987.0) 42063
GCA_009670235.1_ASM967023v1_genomic	42062	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722889	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.519819999999995e-05	NA	1.2570099999999983e-05	terminal	2.356e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	16.5398	1.4244428590430355e-08	0.06024108446293183	1987.0	1987.0	5.519819999999995e-05	175.0	5.519819999999995e-05	5244.005702	175.0	1987.0	0.0	0.0	China (1987.0) 42062	China (1987.0) 42062
GCA_009670245.1_ASM967024v1_genomic	42061	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722888	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.42078e-05	NA	1.15797e-05	terminal	4.711e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	24.2676	1.9412714895580936e-08	0.08209827373947155	1987.0	1987.0	5.42078e-05	104.0	5.42078e-05	5244.005600000001	104.0	1987.0	0.0	0.0	China (1987.0) 42061	China (1987.0) 42061
GCA_009667925.1_ASM966792v1_genomic	42060	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722887	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Rhadinopsylla li ventricosa	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.503339999999994e-05	NA	1.2405299999999981e-05	terminal	2.36e-08	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	16.2681	1.4506918447759725e-09	0.006135117979358376	1987.0	1987.0	5.503339999999994e-05	178.0	5.503339999999994e-05	5244.005760000001	178.0	1987.0	0.0	0.0	China (1987.0) 42060	China (1987.0) 42060
GCA_009670285.1_ASM967028v1_genomic	42059	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722886	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.524539999999994e-05	NA	1.261729999999998e-05	terminal	2.356e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	16.5398	1.4244428590430355e-08	0.06024108446293183	1987.0	1987.0	5.5245399999999944e-05	176.0	5.5245399999999944e-05	5244.005702	176.0	1987.0	0.0	0.0	China (1987.0) 42059	China (1987.0) 42059
GCA_009670305.1_ASM967030v1_genomic	42058	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722885	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.548089999999994e-05	NA	1.285279999999998e-05	terminal	4.711e-07	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	16.5398	2.8482811158538796e-08	0.1204565997049541	1987.0	1987.0	5.5480899999999945e-05	177.0	5.5480899999999945e-05	5244.005702	177.0	1987.0	0.0	0.0	China (1987.0) 42058	China (1987.0) 42058
GCA_009670345.1_ASM967034v1_genomic	42057	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722884	KEEP: Assembly Modern	0.0	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.418469999999998e-05	NA	1.1556599999999992e-05	terminal	0.0	0.0		LOW	-34	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0	4.0	0.0	0.0	1987.0	1987.0	5.4184699999999976e-05	150.0	5.4184699999999976e-05	5244.005762000001	150.0	1987.0	0.0	0.0	China (1987.0) 42057	China (1987.0) 42057
GCA_009667935.1_ASM966793v1_genomic	42056	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722883	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.531579999999996e-05	NA	1.2687699999999985e-05	terminal	9.423e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	3.9850790454	16.9013	5.575310774910806e-08	0.2357853564755374	1986.0	1986.0	5.5315799999999956e-05	164.0	5.5315799999999956e-05	5243.005752000001	164.0	1986.0	0.0	0.0	China (1986.0) 42056	China (1986.0) 42056
GCA_009670355.1_ASM967035v1_genomic	42055	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722882	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla elatoides	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.44434e-05	NA	1.1815299999999997e-05	terminal	7.067e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	2.9887035566000004	44.5692	1.585624153002522e-08	0.0670575993421466	1986.0	1986.0	5.4443399999999994e-05	129.0	5.4443399999999994e-05	5243.005730000001	129.0	1986.0	0.0	0.0	China (1986.0) 42055	China (1986.0) 42055
GCA_009670325.1_ASM967032v1_genomic	42054	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722881	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.383109999999999e-05	NA	1.1202999999999998e-05	terminal	2.36e-08	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	30.0019	7.86616847599652e-10	0.003326679736949993	1986.0	1986.0	5.383109999999999e-05	134.0	5.383109999999999e-05	5243.005652000001	134.0	1986.0	0.0	0.0	China (1986.0) 42054	China (1986.0) 42054
GCA_009667885.1_ASM966788v1_genomic	42053	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722880	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Anoplura	Phthiraptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.404309999999999e-05	NA	1.1414999999999995e-05	terminal	2.356e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Phthiraptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	26.8441	8.776602679918492e-09	0.037117112840437935	1986.0	1986.0	5.404309999999999e-05	131.0	5.404309999999999e-05	5243.005652000001	131.0	1986.0	0.0	0.0	China (1986.0) 42053	China (1986.0) 42053
GCA_009670385.1_ASM967038v1_genomic	42052	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722879	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Rhadinopsylla li ventricosa	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4349399999999985e-05	NA	1.1721299999999996e-05	terminal	4.711e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	28.7661	1.6376915883626906e-08	0.06925958220961478	1986.0	1986.0	5.4349399999999985e-05	113.0	5.4349399999999985e-05	5243.005730000001	113.0	1986.0	0.0	0.0	China (1986.0) 42052	China (1986.0) 42052
GCA_009667945.1_ASM966794v1_genomic	42051	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722878	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4632699999999956e-05	NA	1.2004599999999985e-05	terminal	2.356e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	12.4979	1.8851166996055336e-08	0.07972343264068363	1986.0	1986.0	5.4632699999999956e-05	166.0	5.4632699999999956e-05	5243.005672000001	166.0	1986.0	0.0	0.0	China (1986.0) 42051	China (1986.0) 42051
GCA_009670415.1_ASM967041v1_genomic	42050	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722877	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.479739999999997e-05	NA	1.2169299999999987e-05	terminal	4.711e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	16.9013	2.7873595522237934e-08	0.1178801670759054	1986.0	1986.0	5.4797399999999964e-05	162.0	5.4797399999999964e-05	5243.005752000001	162.0	1986.0	0.0	0.0	China (1986.0) 42050	China (1986.0) 42050
GCA_009667985.1_ASM966798v1_genomic	42049	1986.0	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722876	KEEP: Assembly Modern	0.0	Asia	1986.0	35.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Neopsylla mana Wagn	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.5197799999999975e-05	NA	1.2569699999999987e-05	terminal	9.423e-07	0.0		LOW	-35	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	3.9850790454	16.9013	5.575310774910806e-08	0.2357853564755374	1986.0	1986.0	5.519779999999997e-05	156.0	5.519779999999997e-05	5243.005752000001	156.0	1986.0	0.0	0.0	China (1986.0) 42049	China (1986.0) 42049
GCA_009670395.1_ASM967039v1_genomic	42047	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722875	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Flea	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.475019999999997e-05	NA	1.2122099999999989e-05	terminal	4.711e-07	0.0		LOW	-37	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	1.9923280678	10.8968	4.3232875706629465e-08	0.18283606818515527	1984.0	1984.0	5.475019999999997e-05	159.0	5.475019999999997e-05	5241.005672000001	159.0	1984.0	0.0	0.0	China (1984.0) 42047	China (1984.0) 42047
GCA_009670445.1_ASM967044v1_genomic	42046	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722874	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Frontopsylla elatoides	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.37603e-05	NA	1.1132199999999997e-05	terminal	2.36e-08	0.0		LOW	-37	NA	NA	China	Xinjiang	Asia	Siphonaptera	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.0998067128	21.2676	1.1096691681242827e-09	0.004692899659576069	1984.0	1984.0	5.3760299999999994e-05	105.0	5.3760299999999994e-05	5241.005600000001	105.0	1984.0	0.0	0.0	China (1984.0) 42046	China (1984.0) 42046
GCA_009670465.1_ASM967046v1_genomic	42045	1984.0	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722873	KEEP: Assembly Modern	0.0	Asia	1984.0	37.0	0.0	42.4804953	85.4633464	Non-Human	Illumina Hiseq 2000	SOAPdenovo v. 2.04	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.437309999999998e-05	NA	1.1744999999999992e-05	terminal	2.356e-07	0.0		LOW	-37	NA	NA	China	Xinjiang	Asia	Rodentia	0.ANT	100.0	1.0	1.0	100.0	1.0	1.0	100.0	100.0	100.0	35.000074	104.999927	42.4804953	85.4633464	0.9963754887999999	10.8888	2.1636911321725075e-08	0.09150461839688487	1984.0	1984.0	5.437309999999998e-05	140.0	5.437309999999998e-05	5241.005692000001	140.0	1984.0	0.0	0.0	China (1984.0) 42045	China (1984.0) 42045
