sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout
GCA_000323465.1_ASM32346v1_genomic	5761	1956.0	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938731999999995	30.316228999999996	Antiqua	2.ANT	2.ANT3	SAMN02403007	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1956.0	65.0	0.0	59.938731999999995	30.316228999999996	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	NA
GCA_000323445.1_ASM32344v1_genomic	5	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323425.1_ASM32342v1_genomic	42095	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA
GCA_000323405.1_ASM32340v1_genomic	42091	1999.0	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403004	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1999.0	22.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA
GCA_000323385.1_ASM32338v1_genomic	42082	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA
GCA_000323365.1_ASM32336v1_genomic	42013	1971.0	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1971.0	50.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	NA
GCA_000323345.1_ASM32334v1_genomic	351001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403001	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323325.1_ASM32332v1_genomic	34202	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02403000	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1990.0	31.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323305.1_ASM32330v1_genomic	34008	1968.0	-53	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1968.0	53.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323285.1_ASM32328v1_genomic	30017	1976.0	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1976.0	45.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	NA
GCA_000323245.1_ASM32324v1_genomic	2654	2006.0	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2006.0	15.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA
GCA_000323225.1_ASM32322v1_genomic	2506	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA
GCA_000323205.1_ASM32320v1_genomic	2504	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	NA
GCA_000320465.1_ASM32046v1_genomic	2330	2003.0	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2003.0	18.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	NA
GCA_000320445.1_ASM32044v1_genomic	2	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000323185.1_ASM32318v1_genomic	164	1985.0	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1985.0	36.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	NA
GCA_000320425.1_ASM32042v1_genomic	12	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	NA
GCA_000275685.1_ASM27568v1_genomic	2501	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina HiSeq	SOAPdenovo v. 1.06	Rhombomys opimus	Rodentia	NA
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	NA
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	NA
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA
GCA_000269425.1_ASM26942v1_genomic	PY-94	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141497	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000269125.1_ASM26912v1_genomic	PY-93	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141496	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000269085.1_ASM26908v1_genomic	PY-91	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141494	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000269045.1_ASM26904v1_genomic	PY-89	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141492	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA
GCA_000269025.1_ASM26902v1_genomic	PY-76	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	cotton rat	Rodentia	NA
GCA_000268985.1_ASM26898v1_genomic	PY-71	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268945.1_ASM26894v1_genomic	PY-64	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141485	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA
GCA_000268925.1_ASM26892v1_genomic	PY-63	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141484	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA
GCA_000268905.1_ASM26890v1_genomic	PY-60	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141482	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	NA
GCA_000268845.1_ASM26884v1_genomic	PY-56	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141479	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000268825.1_ASM26882v1_genomic	PY-55	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000268805.1_ASM26880v1_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000268805.2_ASM26880v2_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000268785.1_ASM26878v1_genomic	PY-53	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141476	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000269345.1_ASM26934v1_genomic	PY-52	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141475	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	NA
GCA_000269325.1_ASM26932v1_genomic	PY-47	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141473	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	domestic cat	Carnivora	NA
GCA_000269305.1_ASM26930v1_genomic	PY-46	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141472	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	domestic cat	Carnivora	NA
GCA_000268745.1_ASM26874v1_genomic	PY-45	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141471	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000269285.1_ASM26928v1_genomic	PY-42	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141470	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000269285.2_ASM26928v2_genomic	PY-42	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141470	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000269265.1_ASM26926v1_genomic	PY-36	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141469	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000268725.1_ASM26872v1_genomic	PY-34	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141468	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	domestic cat	Carnivora	NA
GCA_000268725.2_ASM26872v2_genomic	PY-34	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141468	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	domestic cat	Carnivora	NA
GCA_000268685.1_ASM26868v1_genomic	PY-29	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141466	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000268665.1_ASM26866v1_genomic	PY-25	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141465	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	house mouse	Rodentia	NA
GCA_000268525.1_ASM26852v1_genomic	PY-19	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141464	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	rodent	Rodentia	NA
GCA_000268485.1_ASM26848v1_genomic	PY-14	2009.0	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141461	KEEP: Assembly Modern	1	South America	2009.0	12.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268485.2_ASM26848v2_genomic	PY-14	2009.0	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141461	KEEP: Assembly Modern	1	South America	2009.0	12.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268385.1_ASM26838v1_genomic	PY-07	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141454	KEEP: Assembly Modern	1	South America	2006.0	15.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268365.1_ASM26836v1_genomic	PY-06	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141453	KEEP: Assembly Modern	1	South America	2006.0	15.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	guinea pig	Rodentia	NA
GCA_000268585.1_ASM26858v1_genomic	PY-04	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141451	KEEP: Assembly Modern	1	South America	2006.0	15.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268565.1_ASM26856v1_genomic	PY-03	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141450	KEEP: Assembly Modern	1	South America	2006.0	15.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000268325.1_ASM26832v1_genomic	PY-02	2006.0	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141449	KEEP: Assembly Modern	1	South America	2006.0	15.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	NA
GCA_000382545.1_Yersinia_pestis_assembly_genomic	G1670A	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.02873820000001	NA	NA	Caucasica	0.PE	0.PE2	SAMN01909378	KEEP: Assembly Modern	0	Asia	1975.0	46.0	25.0	41.6809707	44.02873820000001	NA	454 FLX	Newbler v. 2.0.00.20	NA	NA	SINGLE
GCA_016103005.1_ASM1610300v1_genomic	M-1501	1992.0	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15064036	KEEP: Assembly Modern	2	Europe	1992.0	29.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones meridianus	Rodentia	NA
GCA_016102975.1_ASM1610297v1_genomic	M-1489	1992.0	-29	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15064035	KEEP: Assembly Modern	2	Asia	1992.0	29.0	0.0	49.5568479	50.2227409	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	NA
GCA_016102965.1_ASM1610296v1_genomic	M-1467	1990.0	-31	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15064034	KEEP: Assembly Modern	2	Asia	1990.0	31.0	0.0	47.660582700000006	50.806203000000004	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	NA
GCA_016102905.1_ASM1610290v1_genomic	M-1355	1986.0	-35	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.901711600000006	45.249161	Medievalis	2.MED	2.MED1	SAMN15064019	KEEP: Assembly Modern Placement	2	Europe	1986.0	35.0	0.0	46.901711600000006	45.249161	Non-Human	IonTorrent	Newbler v. 2.6	Citellophilus tesquorum	Siphonaptera	NA
GCA_016102945.1_ASM1610294v1_genomic	930	1955.0	-66	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15064018	KEEP: Assembly Modern	2	Asia	1955.0	66.0	0.0	47.2286086	65.20931970000001	Non-Human	IonTorrent	Newbler v. 2.6	Pallasiomys meridianus	Rodentia	NA
GCA_016102915.1_ASM1610291v1_genomic	C-754	1999.0	-22	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Medievalis	2.MED	2.MED1	SAMN15064017	KEEP: Assembly Modern	2	Europe	1999.0	22.0	0.0	43.0883099	47.149880179442285	Non-Human	IonTorrent	Newbler v. 2.6	Neopsylla setosa	Siphonaptera	NA
GCA_016102855.1_ASM1610285v1_genomic	7702	1966.0	-55	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063890	KEEP: Assembly Modern	2	Asia	1966.0	55.0	0.0	47.660582700000006	50.806203000000004	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus pygmaeus	Rodentia	NA
GCA_016102845.1_ASM1610284v1_genomic	4635	1959.0	-62	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15063853	KEEP: Assembly Modern	2	Asia	1959.0	62.0	0.0	47.2286086	65.20931970000001	Non-Human	IonTorrent	Newbler v. 2.6	Haemophisalus	Ixodida	NA
GCA_016102875.1_ASM1610287v1_genomic	3192	1959.0	-62	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063847	KEEP: Assembly Modern	2	Asia	1959.0	62.0	0.0	47.660582700000006	50.806203000000004	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus pygmaeus	Rodentia	NA
GCA_016102745.1_ASM1610274v1_genomic	1077	1962.0	-59	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15063846	KEEP: Assembly Modern	2	Europe	1962.0	59.0	0.0	47.1878186	47.608851	Non-Human	IonTorrent	Newbler v. 2.6	Meriones tamariscinus	Rodentia	NA
GCA_016102785.1_ASM1610278v1_genomic	929	1955.0	-66	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15063827	KEEP: Assembly Modern	2	Asia	1955.0	66.0	0.0	47.2286086	65.20931970000001	Non-Human	IonTorrent	Newbler v. 2.6	Rhombomys opimus	Rodentia	NA
GCA_016102765.1_ASM1610276v1_genomic	928	1955.0	-66	Kazakhstan	Aktobe Region	47.2286086	65.20931970000001	48.23965820000001	57.721328899999996	Medievalis	2.MED	2.MED1	SAMN15063709	KEEP: Assembly Modern	2	Asia	1955.0	66.0	0.0	48.23965820000001	57.721328899999996	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102755.1_ASM1610275v1_genomic	753	1950.0	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2	Asia	1950.0	71.0	0.0	49.5568479	50.2227409	Non-Human	IonTorrent	Newbler v. 2.6	Spermophilus pygmaeus	Rodentia	NA
GCA_016102775.1_ASM1610277v1_genomic	626	1945.0	-76	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063641	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	47.660582700000006	50.806203000000004	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102655.1_ASM1610265v1_genomic	580	1945.0	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN15062818	KEEP: Assembly Modern	2	Asia	1945.0	76.0	0.0	45.20588529999999	63.9155202	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102675.1_ASM1610267v1_genomic	378	2015.0	-6	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.901711600000006	45.249161	Medievalis	2.MED	2.MED1	SAMN15062813	KEEP: Assembly Modern	2	Europe	2015.0	6.0	0.0	46.901711600000006	45.249161	Non-Human	IonTorrent	Newbler v. 2.6	Meriones meridianus	Rodentia	NA
GCA_016102645.1_ASM1610264v1_genomic	165	1932.0	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2	Asia	1932.0	89.0	0.0	49.5568479	50.2227409	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102545.1_ASM1610254v1_genomic	146	1931.0	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2	Asia	1931.0	90.0	0.0	39.97461145	46.64969832546284	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102585.1_ASM1610258v1_genomic	48	1966.0	-55	Kazakhstan	Aktobe Region	47.2286086	65.20931970000001	48.23965820000001	57.721328899999996	Medievalis	2.MED	2.MED1	SAMN15054255	KEEP: Assembly Modern Ambiguous Province Western or Aktobe	2	Asia	1966.0	55.0	0.0	48.23965820000001	57.721328899999996	Human	IonTorrent	Newbler v. 2.6	Homo sapiens	Human	NA
GCA_016102575.1_ASM1610257v1_genomic	4	1917.0	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2	Asia	1917.0	104.0	0.0	49.5568479	50.2227409	Non-Human	IonTorrent	Newbler v. 2.6	Camelus	Artiodactyla	NA
